cell_index,C_state,I_state,total_opportunity,n_supported_sender_receiver_pairs
40122,0,5,179.59242,45
40123,0,5,105.669266,33
40124,0,3,125.29904,45
40125,6,7,259.3099,48
40126,0,5,147.33536,46
40127,0,3,238.8825,47
40128,0,3,192.88252,46
40129,0,3,224.26517,47
40130,0,3,139.1206,34
40131,6,7,252.9226,47
40132,0,3,66.631325,34
40133,6,3,247.091,47
40134,0,3,233.94916,34
40135,0,3,184.935,34
40136,6,7,241.30879,47
40137,6,7,236.60196,62
40138,6,3,252.56007,36
40139,0,3,50.649597,34
40140,6,3,256.5949,36
40141,0,7,81.8441,46
40142,0,3,236.40395,36
40143,0,5,33.772606,46
40144,6,5,249.47267,48
40145,6,5,232.56184,49
40146,0,7,116.28582,46
40147,0,3,182.42943,34
40148,0,3,160.052,34
40149,0,5,179.90811,60
40150,0,5,172.1171,45
40151,0,5,188.61954,45
40152,0,5,180.0011,46
40153,0,5,191.34901,46
40154,0,7,169.3909,46
40155,0,7,167.9938,46
40156,0,7,148.44498,46
40157,0,7,115.64968,46
40158,0,5,89.22099,45
40159,0,5,141.73141,45
40160,2,2,58.50666,15
40161,0,7,62.798313,33
40162,2,2,57.47431,16
40163,0,7,119.78981,61
40164,0,7,159.6164,46
40165,0,7,134.98062,46
40166,0,7,96.39882,33
40167,0,2,58.751247,24
40168,0,7,144.63211,46
40169,0,2,73.12631,33
40170,0,2,62.12381,34
40171,0,5,30.79887,48
40172,0,5,43.52634,48
40173,6,5,87.22671,48
40174,0,5,31.374231,63
40175,0,5,53.301044,61
40176,2,5,68.27295,77
40177,2,5,69.78148,77
40178,3,5,54.840015,36
40179,6,5,86.0983,62
40180,0,5,66.639206,62
40181,3,7,66.9061,48
40182,0,5,62.10451,78
40183,3,5,72.93122,62
40184,3,5,36.256897,47
40185,3,5,53.73269,48
40186,0,5,46.766296,78
40187,3,5,36.8574,48
40188,0,5,37.62935,79
40189,0,5,40.259304,79
40190,3,5,41.33033,49
40191,0,6,39.229774,48
40192,0,5,42.205982,78
40193,0,5,50.20024,62
40194,0,7,45.301456,98
40195,6,5,52.942764,48
40196,6,5,68.40166,63
40197,0,6,44.31609,49
40198,6,6,61.055954,49
40199,6,5,62.11438,48
40200,6,7,74.793915,78
40201,6,6,67.88423,47
40202,6,7,89.28767,62
40203,6,7,216.6958,62
40204,6,5,287.10944,62
40205,6,3,256.39487,62
40206,6,5,292.88644,62
40207,6,7,281.71436,60
40208,6,7,300.3507,61
40209,6,7,301.45416,61
40210,6,7,252.28148,62
40211,6,7,309.7245,46
40212,6,7,253.5275,46
40213,6,7,303.13474,59
40214,6,7,297.17676,61
40215,6,7,318.28836,61
40216,6,7,313.5416,60
40217,6,7,233.30847,46
40218,6,7,321.36786,60
40219,6,7,281.4609,62
40220,6,7,314.90216,76
40221,6,7,285.28195,46
40222,6,7,248.09573,61
40223,6,7,299.71948,76
40224,6,7,306.27252,77
40225,6,7,278.19788,77
40226,6,7,254.6228,61
40227,6,7,270.12723,76
40228,6,7,275.22665,77
40229,6,3,209.89395,77
40230,6,5,206.98628,47
40231,6,7,245.046,77
40232,6,5,155.76984,61
40233,6,7,223.69719,60
40234,6,7,230.97806,77
40235,6,7,227.3501,62
40236,6,3,206.24136,61
40237,6,3,132.88783,95
40238,6,7,223.89383,61
40239,6,3,164.1652,77
40240,6,7,203.6678,76
40241,6,7,217.16386,77
40242,6,3,210.93394,77
40243,6,3,194.33246,78
40244,6,3,184.4406,62
40245,6,3,195.5806,62
40246,6,5,108.813446,62
40247,6,3,203.36465,79
40248,6,3,191.08896,79
40249,6,3,152.01288,61
40250,6,5,113.29478,61
40251,6,3,179.41724,79
40252,6,7,144.10367,48
40253,0,7,140.86685,62
40254,6,6,116.9442,64
40255,3,5,72.626656,62
40256,0,2,119.82162,63
40257,6,7,122.01071,78
40258,0,2,97.82826,79
40259,3,5,62.26869,48
40260,6,7,225.0983,61
40261,0,3,148.42891,96
40262,6,7,259.3412,48
40263,6,5,299.91022,47
40264,6,7,237.44934,46
40265,6,5,289.30826,25
40266,6,7,218.36902,46
40267,6,7,217.01492,48
40268,6,7,212.58124,47
40269,6,7,210.38712,60
40270,0,3,124.041534,60
40271,2,2,104.56411,62
40272,0,5,172.81631,34
40273,0,3,174.88368,46
40274,2,2,92.019104,46
40275,6,7,208.32204,46
40276,2,2,88.72086,78
40277,0,7,220.22656,46
40278,0,7,215.69086,46
40279,0,2,130.11046,24
40280,0,6,127.54436,24
40281,0,2,128.01762,24
40282,0,6,99.70627,46
40283,0,6,93.9787,61
40284,0,2,158.05756,33
40285,0,6,98.46543,45
40286,0,6,93.57915,59
40287,0,6,172.13353,33
40288,0,6,92.777756,46
40289,0,6,195.04048,23
40290,0,6,69.451035,60
40291,0,2,124.49427,24
40292,0,2,166.44363,46
40293,0,6,72.62445,60
40294,0,5,194.22466,32
40295,0,6,187.72742,45
40296,0,6,201.38556,23
40297,0,6,101.59775,23
40298,0,6,216.08513,23
40299,0,6,143.28004,34
40300,0,5,169.04965,46
40301,0,6,202.03822,33
40302,0,6,192.11018,33
40303,0,5,156.22267,46
40304,0,2,43.93255,59
40305,0,2,54.955288,33
40306,0,6,194.46378,33
40307,0,6,89.534546,24
40308,0,6,136.43434,46
40309,0,5,166.33093,47
40310,0,5,177.31175,46
40311,0,6,159.19473,47
40312,0,6,132.73424,47
40313,2,2,42.700172,34
40314,0,5,171.88762,46
40315,0,6,165.07149,35
40316,0,6,98.85014,47
40317,0,2,54.139717,16
40318,0,5,162.07594,61
40319,0,6,157.50822,34
40320,0,6,168.03171,46
40321,0,6,160.89548,47
40322,0,6,157.05081,34
40323,0,5,66.735825,60
40324,2,2,37.903164,24
40325,0,6,100.11533,62
40326,0,6,110.959465,61
40327,2,2,33.29532,46
40328,0,6,88.46778,62
40329,2,2,35.68835,9
40330,0,7,37.428898,24
40331,0,3,102.457825,47
40332,2,2,45.09103,23
40333,0,3,149.06642,48
40334,0,3,93.77239,46
40335,2,3,49.04191,34
40336,0,3,158.17192,47
40337,0,3,185.68283,47
40338,0,3,58.35167,60
40339,2,2,58.36882,23
40340,0,3,176.7143,34
40341,0,3,98.130295,46
40342,2,2,63.38472,15
40343,2,2,59.336227,15
40344,0,3,32.936825,47
40345,0,3,185.95721,35
40346,6,3,255.26678,36
40347,6,5,232.58444,48
40348,6,5,224.4762,48
40349,0,3,220.49504,36
40350,6,5,237.21844,48
40351,0,3,132.04543,36
40352,6,5,202.58827,63
40353,6,5,188.14006,62
40354,0,7,46.315655,60
40355,0,3,226.65552,36
40356,6,5,215.7398,62
40357,0,3,191.61057,48
40358,0,3,190.80421,49
40359,0,3,177.18764,63
40360,0,3,136.31088,63
40361,0,2,41.23998,48
40362,0,3,69.224915,77
40363,0,5,155.05307,63
40364,0,3,106.89366,79
40365,0,3,32.339226,47
40366,0,5,26.32079,77
40367,0,5,122.85387,63
40368,0,2,42.757515,34
40369,3,5,91.02701,62
40370,2,2,64.12116,60
40371,2,2,65.420204,23
40372,3,3,79.495995,60
40373,2,2,82.68831,48
40374,0,2,90.29545,62
40375,2,2,49.69922,23
40376,3,6,91.504105,62
40377,5,2,89.42125,46
40378,5,2,69.02208,23
40379,5,2,100.58916,35
40380,5,2,106.794876,35
40381,3,6,94.66706,35
40382,5,2,51.451466,23
40383,3,6,107.128975,25
40384,5,2,89.2682,23
40385,5,2,111.8906,35
40386,2,2,33.10995,15
40387,5,2,114.65159,25
40388,3,2,106.85129,25
40389,0,6,28.260065,33
40390,0,7,112.44661,45
40391,0,7,128.24216,45
40392,0,7,119.6048,33
40393,0,7,114.26634,44
40394,0,6,78.55794,23
40395,0,7,101.82597,33
40396,0,7,113.166824,33
40397,0,7,103.69087,33
40398,0,7,83.87012,33
40399,0,6,78.36572,15
40400,0,6,86.84015,22
40401,0,2,77.06867,23
40402,0,6,48.620285,34
40403,0,6,82.629456,15
40404,0,6,65.06837,8
40405,0,6,79.44627,14
40406,0,6,65.99128,8
40407,0,2,25.809978,24
40408,6,3,229.87746,94
40409,6,5,263.3249,15
40410,6,5,290.09644,24
40411,6,5,314.54785,23
40412,6,5,303.7799,24
40413,6,5,227.48749,59
40414,6,5,244.84267,33
40415,6,3,246.91364,78
40416,6,5,308.4916,23
40417,6,5,305.90338,24
40418,6,5,293.00415,24
40419,6,5,236.8765,33
40420,6,5,297.73605,24
40421,6,5,283.449,16
40422,6,3,253.59608,46
40423,6,3,254.51743,76
40424,6,3,241.60509,59
40425,6,5,255.12555,45
40426,6,5,278.093,16
40427,6,5,296.1308,24
40428,6,3,258.4658,46
40429,6,5,295.0054,23
40430,6,5,291.45053,24
40431,6,5,249.37418,46
40432,6,5,285.88422,24
40433,6,5,246.79996,33
40434,6,5,289.5453,23
40435,6,5,290.4332,24
40436,6,3,270.9217,35
40437,6,5,276.89557,33
40438,6,5,281.67853,24
40439,6,3,268.02713,45
40440,6,3,277.64902,47
40441,6,5,291.4478,34
40442,6,5,276.82315,24
40443,6,5,283.52835,24
40444,6,5,287.9049,45
40445,6,5,296.46545,61
40446,6,5,293.9764,34
40447,6,3,297.22107,46
40448,6,3,288.3099,33
40449,6,3,283.68015,35
40450,6,5,276.35614,34
40451,6,5,315.42075,47
40452,6,5,292.42487,34
40453,6,5,292.32526,33
40454,6,5,275.17645,34
40455,6,5,315.9043,48
40456,6,5,301.63492,45
40457,6,3,305.7607,34
40458,6,5,275.18478,35
40459,6,5,295.97614,23
40460,6,5,297.15155,35
40461,6,5,317.48224,48
40462,6,5,309.9143,46
40463,6,3,233.63452,76
40464,6,6,242.22876,77
40465,6,5,284.80322,47
40466,6,5,297.17114,46
40467,6,5,312.81094,34
40468,6,5,338.94803,46
40469,6,5,290.79565,35
40470,6,5,315.0395,48
40471,6,5,286.88217,34
40472,6,5,282.7888,34
40473,6,5,273.6434,34
40474,6,5,276.82605,45
40475,6,5,278.21973,46
40476,6,5,320.5951,45
40477,6,5,336.5063,47
40478,6,5,350.5255,35
40479,6,5,343.96768,35
40480,6,5,332.82233,47
40481,6,5,342.46378,35
40482,0,5,89.22705,61
40483,0,5,68.415474,61
40484,6,5,155.47543,60
40485,6,5,106.541466,61
40486,3,3,55.562805,47
40487,6,5,155.8363,61
40488,3,6,61.36862,61
40489,3,6,52.997475,77
40490,6,3,139.29315,47
40491,6,5,202.71597,48
40492,6,7,133.8419,62
40493,6,5,200.78293,61
40494,6,5,243.49065,46
40495,6,5,211.95958,47
40496,6,5,155.64407,35
40497,6,5,269.62677,46
40498,6,6,128.22707,34
40499,6,5,313.2256,24
40500,6,5,230.35669,35
40501,6,5,163.00923,75
40502,6,5,298.02448,24
40503,6,6,188.72063,34
40504,6,5,233.79912,35
40505,6,5,310.44016,24
40506,6,5,289.30615,24
40507,6,5,228.12186,25
40508,6,3,209.80415,93
40509,6,5,218.91074,60
40510,6,5,269.37958,24
40511,6,5,211.77588,60
40512,6,6,214.74638,46
40513,6,5,322.6614,23
40514,3,7,61.541527,60
40515,6,6,175.77,34
40516,3,6,141.7283,46
40517,3,6,38.80811,61
40518,6,3,217.93257,94
40519,3,6,88.313995,46
40520,3,6,78.33799,46
40521,3,3,115.019745,75
40522,6,3,148.1259,77
40523,6,3,180.04103,77
40524,6,3,216.29642,97
40525,6,5,258.05392,61
40526,6,3,274.96475,60
40527,6,3,307.25623,62
40528,6,5,293.49585,46
40529,6,3,330.13113,47
40530,6,3,305.48322,61
40531,6,3,354.18396,48
40532,6,7,361.04123,48
40533,6,3,311.00797,48
40534,6,3,352.83118,25
40535,6,7,369.96875,48
40536,6,3,321.44626,49
40537,6,7,378.9094,48
40538,6,5,338.83575,49
40539,6,5,323.12122,49
40540,6,7,369.116,48
40541,6,7,357.4892,48
40542,6,5,327.534,49
40543,6,5,357.78613,48
40544,6,5,338.26633,49
40545,6,7,349.52127,48
40546,6,7,326.83258,48
40547,6,5,323.6178,49
40548,6,7,301.8416,48
40549,6,7,295.2943,63
40550,6,5,321.46048,49
40551,6,5,318.67358,49
40552,6,7,261.4825,62
40553,6,3,322.28537,49
40554,6,5,307.49152,49
40555,6,3,324.49976,49
40556,6,5,287.18503,49
40557,6,3,319.0604,49
40558,6,3,329.2204,47
40559,6,3,299.9019,49
40560,6,5,249.35547,48
40561,6,5,271.39716,49
40562,6,3,314.7506,47
40563,6,3,321.2104,47
40564,6,3,297.47858,47
40565,6,5,268.06955,35
40566,6,5,227.20644,36
40567,6,5,236.72719,35
40568,6,5,173.77464,62
40569,6,5,150.4995,62
40570,6,5,227.16992,36
40571,6,5,160.05547,36
40572,6,5,255.26683,35
40573,6,5,233.64182,36
40574,6,5,297.83008,35
40575,6,5,291.6102,25
40576,6,5,264.3833,25
40577,6,5,289.12393,25
40578,3,5,102.53044,36
40579,6,5,200.41904,35
40580,6,5,185.69144,36
40581,6,5,161.10497,36
40582,6,5,242.52762,35
40583,6,5,213.22023,36
40584,6,5,262.6554,25
40585,6,5,296.8428,25
40586,0,5,151.6023,36
40587,3,5,98.20909,33
40588,0,5,194.07729,34
40589,0,5,174.81322,35
40590,0,5,201.62341,34
40591,0,6,121.605194,33
40592,0,5,189.71654,25
40593,0,5,161.73257,25
40594,0,5,191.37067,24
40595,0,5,201.14879,16
40596,0,5,146.87338,33
40597,0,6,117.882225,35
40598,0,6,105.67667,34
40599,0,6,88.68428,24
40600,0,6,79.61964,23
40601,2,2,72.18561,34
40602,2,2,88.55693,61
40603,2,2,85.28152,15
40604,2,2,87.67035,24
40605,2,2,97.341324,45
40606,2,2,98.42778,24
40607,2,2,100.83762,59
40608,2,2,91.95523,16
40609,2,2,95.89726,33
40610,2,2,77.59453,34
40611,2,2,77.34008,60
40612,2,2,73.66924,46
40613,0,2,63.695152,47
40614,6,3,233.25604,96
40615,6,3,191.29999,79
40616,0,3,106.873924,77
40617,0,6,40.898987,35
40618,6,3,194.03302,63
40619,6,3,116.563446,78
40620,0,5,76.65199,77
40621,0,6,42.91755,47
40622,6,3,224.99873,47
40623,0,3,50.740498,78
40624,6,3,139.77998,63
40625,6,3,180.38858,63
40626,0,6,45.671494,35
40627,0,5,74.30084,62
40628,6,3,215.81763,48
40629,6,3,178.69354,62
40630,6,3,126.66403,63
40631,6,7,178.18828,77
40632,6,7,131.39857,78
40633,0,6,43.532215,61
40634,2,6,57.55549,45
40635,0,3,34.83038,95
40636,0,7,78.05524,96
40637,6,7,103.20188,78
40638,2,2,57.506653,45
40639,6,7,175.49445,78
40640,6,7,130.16211,77
40641,0,2,31.410915,47
40642,6,7,135.77736,77
40643,0,7,75.73337,95
40644,2,2,42.483376,59
40645,6,7,157.54434,62
40646,2,2,48.125088,45
40647,6,7,148.94388,62
40648,0,7,27.46024,95
40649,0,7,111.8252,78
40650,0,7,89.94601,77
40651,0,7,46.837944,61
40652,0,2,15.543,61
40653,6,7,162.006,47
40654,0,5,67.51531,34
40655,6,5,152.22504,35
40656,6,5,170.68481,35
40657,0,5,85.0489,47
40658,0,5,19.483898,63
40659,0,2,45.874367,61
40660,6,5,300.3577,47
40661,6,5,289.1062,49
40662,6,3,271.06815,24
40663,6,3,240.15143,47
40664,6,3,257.80472,35
40665,6,3,285.9687,35
40666,6,3,282.85712,34
40667,6,3,289.38324,47
40668,6,3,285.23462,35
40669,6,3,299.87106,46
40670,6,3,296.62122,46
40671,6,5,288.06094,48
40672,6,3,256.12466,35
40673,6,3,292.08606,47
40674,6,3,286.30975,47
40675,6,3,313.73376,45
40676,6,3,311.19806,46
40677,6,3,294.3614,48
40678,6,5,301.1338,34
40679,6,3,272.32257,47
40680,6,3,307.88214,47
40681,6,3,300.41425,36
40682,6,5,318.0432,34
40683,6,5,317.63754,34
40684,6,3,246.60905,46
40685,6,3,317.90726,24
40686,6,5,286.2194,35
40687,6,3,314.69513,47
40688,6,3,314.36115,35
40689,6,5,308.6479,35
40690,6,7,231.90982,62
40691,6,7,259.02,61
40692,6,3,300.90515,46
40693,6,3,322.01434,34
40694,6,7,208.88223,61
40695,6,3,332.36774,46
40696,6,3,336.6057,35
40697,6,3,290.7205,60
40698,6,3,316.2775,60
40699,6,3,340.13724,61
40700,6,7,249.9458,62
40701,6,3,310.33176,61
40702,6,7,209.62344,63
40703,6,5,322.86627,61
40704,6,5,334.9359,61
40705,6,5,291.13016,61
40706,6,7,206.13942,63
40707,6,5,317.03055,61
40708,6,7,276.69952,62
40709,6,7,183.41101,62
40710,6,5,296.19485,62
40711,6,7,245.37921,62
40712,6,5,311.8784,47
40713,6,3,324.2614,47
40714,6,3,336.99164,61
40715,6,5,318.6865,49
40716,6,5,322.34363,49
40717,6,5,301.24734,48
40718,6,5,304.5019,36
40719,6,3,292.49908,48
40720,6,5,315.7411,49
40721,6,5,311.40076,48
40722,6,5,304.59555,48
40723,6,3,319.60422,49
40724,6,3,318.12265,48
40725,6,3,311.34445,35
40726,6,3,323.45706,47
40727,6,5,323.54538,47
40728,6,5,323.0143,47
40729,6,5,321.9293,25
40730,6,5,321.78308,36
40731,6,3,339.9304,48
40732,6,5,321.5208,35
40733,0,6,83.44688,48
40734,0,6,96.33522,48
40735,0,6,100.24989,48
40736,0,6,109.33337,48
40737,0,6,94.58075,47
40738,0,6,121.00736,47
40739,0,2,126.2897,47
40740,0,6,82.47122,34
40741,0,2,132.07478,47
40742,0,6,123.084755,47
40743,0,7,130.55649,60
40744,0,6,122.754234,46
40745,0,6,147.755,46
40746,0,6,154.46017,34
40747,0,6,161.54047,33
40748,0,6,162.01245,34
40749,0,6,188.05249,44
40750,0,6,182.36952,23
40751,0,6,165.0541,22
40752,0,6,199.67546,22
40753,0,6,212.0211,32
40754,0,6,206.84882,23
40755,0,6,182.90396,21
40756,0,6,152.96509,22
40757,0,5,223.53668,14
40758,0,5,210.78746,23
40759,0,5,216.47124,14
40760,0,5,183.06926,22
40761,0,6,212.76399,22
40762,0,5,157.50768,22
40763,0,5,184.81897,22
40764,0,5,123.894196,22
40765,0,6,190.79272,45
40766,6,5,293.4796,32
40767,6,5,306.61572,24
40768,6,5,262.06143,34
40769,6,5,283.7989,34
40770,6,5,277.3036,35
40771,6,5,305.00217,33
40772,6,5,273.47662,34
40773,6,5,280.6999,15
40774,6,5,289.51007,33
40775,6,5,307.95074,35
40776,6,5,274.40616,46
40777,6,5,297.75818,33
40778,6,5,310.94034,33
40779,6,5,280.10403,34
40780,6,5,291.3294,35
40781,6,5,278.03564,33
40782,6,5,279.26285,46
40783,6,5,304.37756,23
40784,6,5,306.43472,33
40785,6,5,278.49915,33
40786,6,5,308.47424,35
40787,6,5,308.02832,23
40788,6,5,293.31732,34
40789,6,5,299.5825,35
40790,6,5,297.78214,34
40791,6,5,303.24832,24
40792,6,5,280.59656,34
40793,6,5,285.10815,35
40794,6,5,293.66803,35
40795,6,5,316.1136,24
40796,6,5,319.253,34
40797,6,5,305.74033,34
40798,6,5,298.29575,34
40799,6,5,298.365,34
40800,6,5,287.0382,25
40801,6,5,278.3828,25
40802,6,3,345.3579,60
40803,6,5,289.32605,16
40804,6,5,324.33527,46
40805,6,5,309.18323,24
40806,6,5,315.92758,34
40807,6,5,316.62616,34
40808,6,5,310.8389,35
40809,6,5,329.41684,47
40810,6,5,312.86978,36
40811,6,3,333.717,60
40812,6,5,317.93158,46
40813,6,5,309.3304,48
40814,6,5,306.97516,34
40815,6,5,303.38986,33
40816,6,5,309.8539,34
40817,6,3,344.5182,76
40818,6,3,333.76343,76
40819,6,5,299.4776,24
40820,6,5,285.0047,25
40821,6,5,283.48422,35
40822,6,3,333.16107,60
40823,6,5,288.48935,34
40824,6,5,298.57697,24
40825,6,3,320.4321,77
40826,6,5,297.79092,62
40827,6,5,286.99384,47
40828,6,5,304.90826,46
40829,6,5,327.20807,35
40830,6,5,316.55646,47
40831,6,5,299.0185,47
40832,6,5,342.3134,48
40833,6,5,328.99664,47
40834,6,5,347.0327,47
40835,6,5,338.21298,49
40836,6,3,264.37024,60
40837,6,3,293.89008,62
40838,6,3,214.63483,61
40839,6,3,252.57336,47
40840,6,3,287.82437,47
40841,6,3,309.11475,62
40842,3,3,199.70657,45
40843,6,3,223.48401,60
40844,6,3,296.196,47
40845,6,3,280.09396,47
40846,6,3,300.66095,60
40847,6,3,293.59717,61
40848,6,3,260.60428,61
40849,6,3,304.51953,61
40850,6,3,296.12692,48
40851,6,3,244.36255,47
40852,6,3,285.49963,62
40853,6,3,277.4263,61
40854,6,3,305.65466,62
40855,6,3,302.3628,36
40856,6,3,281.23688,78
40857,6,3,291.2811,48
40858,6,3,289.99686,49
40859,6,3,295.23773,48
40860,6,3,293.2152,61
40861,6,3,304.88095,49
40862,6,3,237.55266,47
40863,6,5,294.92706,48
40864,6,5,273.95428,34
40865,6,3,292.99963,46
40866,6,3,268.85864,48
40867,6,3,228.4377,60
40868,6,3,197.7366,61
40869,6,5,293.32056,46
40870,6,5,297.22946,47
40871,6,3,256.5976,62
40872,6,5,298.57056,61
40873,6,5,299.7748,48
40874,6,3,252.35678,61
40875,6,5,299.6425,47
40876,6,3,298.63525,62
40877,6,5,294.05853,61
40878,6,3,258.69263,62
40879,6,3,249.33725,47
40880,6,3,281.76102,47
40881,6,5,291.33142,46
40882,6,5,299.80994,36
40883,6,5,269.26825,59
40884,6,6,255.21466,61
40885,6,5,281.60153,77
40886,6,5,282.79086,75
40887,6,3,211.98221,45
40888,3,6,202.39612,33
40889,3,6,217.04147,24
40890,6,5,287.46896,79
40891,6,5,282.53433,63
40892,6,5,270.94785,63
40893,6,5,269.39432,35
40894,6,5,271.5988,62
40895,6,5,236.90265,25
40896,6,5,268.79312,36
40897,6,5,189.275,35
40898,6,5,259.1576,62
40899,6,5,264.232,36
40900,6,5,220.4102,36
40901,6,5,249.33342,63
40902,6,5,255.48012,35
40903,6,5,250.78061,47
40904,6,5,182.85037,36
40905,6,5,258.32947,48
40906,6,5,230.66078,36
40907,6,5,249.88908,62
40908,6,5,206.80186,36
40909,6,5,263.19177,48
40910,6,5,257.09167,48
40911,6,5,203.08377,36
40912,6,5,235.94385,47
40913,6,5,266.81226,48
40914,6,5,252.42987,48
40915,6,5,202.3406,36
40916,6,5,245.33769,62
40917,6,5,258.6183,62
40918,6,5,248.27274,62
40919,6,5,207.95987,62
40920,6,5,146.51962,62
40921,6,3,223.31775,49
40922,6,5,235.2472,63
40923,6,5,243.47928,62
40924,6,3,176.98602,48
40925,6,5,204.8977,63
40926,6,5,223.11142,64
40927,6,5,200.18463,62
40928,0,6,177.98006,61
40929,6,5,221.90813,63
40930,0,5,93.18118,47
40931,6,5,116.95284,47
40932,6,5,131.79268,61
40933,0,3,84.52587,77
40934,6,5,172.25813,47
40935,0,5,134.29083,46
40936,6,5,179.94446,47
40937,0,5,169.71077,46
40938,6,3,226.75218,47
40939,6,5,198.73404,47
40940,6,5,226.20523,47
40941,6,5,193.52332,46
40942,6,5,230.56741,46
40943,6,5,264.15442,35
40944,6,5,273.63788,36
40945,6,5,281.7022,36
40946,6,5,221.06012,46
40947,6,5,272.44833,35
40948,6,5,260.6029,35
40949,6,5,281.3613,25
40950,6,5,261.79645,25
40951,6,5,294.96762,25
40952,6,5,293.61017,25
40953,6,5,291.96927,25
40954,6,5,305.21542,25
40955,6,5,312.4616,25
40956,6,5,283.40717,46
40957,6,5,285.2318,25
40958,6,5,305.8224,24
40959,6,5,314.0028,24
40960,6,5,271.67545,34
40961,6,5,336.48923,25
40962,6,5,287.03122,24
40963,6,5,303.83295,34
40964,6,5,338.55392,34
40965,6,5,240.18423,33
40966,6,5,333.16754,24
40967,6,5,330.00836,24
40968,6,5,345.8047,34
40969,6,5,350.16943,24
40970,6,5,335.10477,16
40971,6,5,301.4242,9
40972,6,5,326.26895,15
40973,6,5,343.72107,24
40974,6,5,336.68384,24
40975,6,5,340.56622,24
40976,6,5,329.69412,23
40977,6,5,329.0247,14
40978,6,5,299.0575,9
40979,6,5,318.39603,15
40980,6,5,320.09653,15
40981,6,5,307.52377,9
40982,6,5,315.1496,24
40983,6,5,306.68793,16
40984,6,5,307.4946,23
40985,6,5,292.183,23
40986,6,5,293.8755,24
40987,6,5,296.7463,15
40988,6,5,280.38205,15
40989,6,5,294.58704,9
40990,6,5,238.94499,14
40991,6,5,268.56326,8
40992,6,5,264.5914,14
40993,6,5,227.62225,15
40994,6,5,274.18243,9
40995,6,5,297.62073,24
40996,6,5,286.45203,24
40997,6,5,269.4738,24
40998,6,5,278.14597,24
40999,6,5,290.1158,15
41000,6,5,289.09348,16
41001,6,5,282.48856,24
41002,6,5,285.13654,23
41003,6,5,268.3311,24
41004,6,5,272.96173,24
41005,6,5,302.39362,33
41006,0,7,58.320065,46
41007,0,6,67.93405,46
41008,0,7,68.03214,46
41009,0,6,105.99363,24
41010,0,2,109.979935,16
41011,0,2,64.869995,23
41012,0,7,48.86409,35
41013,0,6,111.09741,34
41014,0,7,48.877254,33
41015,0,2,142.10242,24
41016,0,6,63.970734,23
41017,0,2,99.08792,16
41018,0,6,131.14096,23
41019,0,7,60.343666,34
41020,0,2,60.58011,8
41021,0,6,94.27977,32
41022,0,3,77.0726,61
41023,0,7,58.36907,34
41024,0,6,156.77237,46
41025,0,2,135.62366,24
41026,0,3,68.79961,77
41027,0,2,146.90742,34
41028,0,6,154.13306,34
41029,0,2,121.15321,24
41030,0,7,67.23047,33
41031,0,7,71.97487,76
41032,0,6,79.779526,34
41033,0,2,91.25392,23
41034,0,5,77.862656,60
41035,0,6,161.05756,46
41036,0,6,161.37671,46
41037,0,6,131.63702,23
41038,0,6,146.05267,35
41039,0,6,95.69266,34
41040,0,3,98.61135,77
41041,0,3,120.16669,62
41042,0,3,106.985596,77
41043,0,3,115.94284,48
41044,0,6,150.66153,34
41045,0,6,154.65175,34
41046,0,5,75.98917,23
41047,0,2,74.75365,14
41048,0,6,160.93451,25
41049,0,2,86.14516,14
41050,0,3,104.80908,60
41051,0,2,114.66631,46
41052,0,7,115.752365,77
41053,0,2,72.50209,14
41054,0,7,141.86958,60
41055,0,3,122.43512,25
41056,0,7,94.493324,33
41057,0,6,151.64078,35
41058,0,3,154.4338,63
41059,0,5,98.65791,45
41060,0,6,158.83215,35
41061,6,3,162.91832,63
41062,0,6,135.38266,35
41063,0,3,156.28284,77
41064,0,7,108.00096,32
41065,0,6,125.54753,59
41066,6,3,185.8576,80
41067,0,5,117.44365,36
41068,0,5,147.31436,36
41069,0,2,62.279453,8
41070,0,6,133.03506,46
41071,6,5,197.46439,63
41072,6,3,179.68268,64
41073,0,6,163.5623,36
41074,0,7,118.62189,22
41075,0,6,185.95813,35
41076,0,7,105.28595,46
41077,0,3,193.96158,35
41078,0,2,76.80801,23
41079,0,3,191.8813,35
41080,0,6,123.397766,46
41081,0,6,114.44095,46
41082,6,3,208.85605,79
41083,6,5,219.85005,63
41084,0,3,150.16418,61
41085,0,3,162.20868,35
41086,0,5,95.3082,45
41087,0,6,112.8432,60
41088,6,3,202.72803,96
41089,0,3,203.51163,35
41090,0,5,195.98895,36
41091,0,5,141.32706,36
41092,0,5,180.17596,36
41093,0,7,107.421074,46
41094,0,7,118.768036,33
41095,0,3,191.04727,46
41096,0,6,105.37131,45
41097,0,3,205.45871,35
41098,0,3,198.48886,34
41099,0,6,98.56209,45
41100,6,3,248.46054,77
41101,0,3,84.1602,25
41102,0,6,70.04675,35
41103,0,3,180.15213,47
41104,6,5,203.42516,76
41105,0,3,149.99274,79
41106,6,3,257.78763,77
41107,6,3,171.83163,60
