C_state,region_A,region_B,I_state_A,I_state_B,n_A,n_B,composition_JS,CCC_soft_JS,CCC_common_support_cosine,common_support_features,structural_zero_excluded_features,total_opportunity_median_A,total_opportunity_median_B,display_score
1,779,3675,0,6,87,67,0.29695547879446066,0.5920692188307938,0.673085771906589,617,2727,63.010414123535156,49.203861236572266,0.7680799620050948
0,4773,5214,5,3,34,48,0.30845974298188134,0.6292675669862183,0.7017734858943896,1304,2040,59.4633674621582,8.657819747924805,0.7677777298044126
0,720,1042,6,7,42,38,0.28344111978634556,0.5387532416307749,0.6503040180622748,539,2805,6.7813615798950195,1.418367624282837,0.7665688010016839
0,568,797,6,7,41,47,0.2596612619454406,0.5864349279463211,0.62217025839293,218,3126,11.550522804260254,8.682868003845215,0.7663960968870083
1,328,573,2,0,38,162,0.32172067042976266,0.7698604740801276,0.7510261092914394,275,3069,148.32931518554688,99.38247680664062,0.7662233927723329
0,434,3518,3,6,45,64,0.2974942719222209,0.6239052754574145,0.6722795424094599,696,2648,5.069018363952637,43.889060974121094,0.7657700444713095
0,636,5988,7,3,40,42,0.23465858758877023,0.44036361438239624,0.6034171178180974,892,2452,41.72966003417969,40.210052490234375,0.7649281119122663
0,2107,4961,6,3,41,41,0.29150549014563504,0.5462127867712842,0.66040022631639,609,2735,67.67095184326172,21.17011070251465,0.7646042916972496
0,142,3528,5,7,31,31,0.2888367469647166,0.6020368096798617,0.6564494554383087,1227,2117,114.47492980957031,89.94400024414062,0.7644963516255775
0,917,3577,3,6,120,86,0.3225961428454696,0.6272486275546587,0.7519491742322669,919,2425,2.369907855987549,50.67858123779297,0.764474763611243
0,720,4961,6,3,42,41,0.2863714926796852,0.5278679892710645,0.6524723468399468,644,2700,6.7813615798950195,21.17011070251465,0.7638271231812098
0,434,3510,3,7,45,44,0.3224385672219046,0.659346355009277,0.7498876489117136,855,2489,5.069018363952637,103.20319366455078,0.7637191831095376
7,330,4309,0,5,525,104,0.3312056261618653,0.6725403669336176,0.8276496258762099,1111,2233,54.030757904052734,195.11660766601562,0.7636975950952032
0,1011,3892,7,3,61,47,0.2792557241358779,0.5867942911992218,0.641370970755373,694,2650,40.15950393676758,73.59689331054688,0.7632226587798455
0,531,5988,6,3,91,42,0.31731402246388524,0.5372874286439,0.7247014178433937,969,2375,63.71247100830078,40.210052490234375,0.7630499546651699
0,531,4021,6,3,91,31,0.3176942413645408,0.7136657448130698,0.7251580973517097,510,2834,63.71247100830078,1.3702216148376465,0.76227278614913
0,2107,5988,6,3,41,42,0.2852374867264666,0.48284985355273224,0.6494982717113915,581,2763,67.67095184326172,40.210052490234375,0.7618842018911101
0,636,3513,7,6,40,31,0.18961595917907897,0.45207946328803184,0.5886484240728442,1302,2042,41.72966003417969,39.85842514038086,0.7616899097621
5,1363,4529,6,2,31,67,0.2498411669051663,0.5765494527498857,0.6108552594244667,523,2821,130.86724853515625,76.61082458496094,0.7602866888303613
0,820,894,3,7,305,124,0.27236087045625723,0.5652624558863176,0.6308646386995516,1804,1540,7.126079082489014,91.42159271240234,0.7601139847156858
0,720,3892,6,3,42,47,0.24158175195524004,0.5594389919787145,0.6047205419645526,601,2743,6.7813615798950195,73.59689331054688,0.7597901645006693
0,852,3513,3,6,33,31,0.3154681908335482,0.5789463162332278,0.7137559171153041,708,2636,8.064168930053711,39.85842514038086,0.7592936401709771
1,1979,2895,6,5,45,53,0.26274693831274254,0.5103428426442391,0.6203324964611994,757,2587,45.272552490234375,125.01819610595703,0.7581494754112517
0,636,1140,7,6,40,70,0.24555983514974425,0.43213086614588375,0.6067301467096928,1027,2317,41.72966003417969,70.71290588378906,0.7579551832822417
0,566,917,5,3,65,120,0.2998148541184656,0.5965469683816408,0.6691460438457897,466,2878,9.125954627990723,2.369907855987549,0.7563144941928241
0,3513,5202,6,3,31,42,0.30759601666405634,0.5815550624651334,0.6874636399130101,1268,2076,39.85842514038086,4.470450401306152,0.7561417900781486
0,781,3513,3,6,38,31,0.2503018841038643,0.535457594488415,0.6088959265466691,1105,2239,9.697195053100586,39.85842514038086,0.7560986140494798
0,218,820,7,3,61,305,0.2816041536327226,0.48972228335968865,0.6393695248958942,1524,1820,91.05789947509766,7.126079082489014,0.7558827339061353
1,167,507,6,0,42,468,0.2780038949079796,0.6208381027909682,0.6347298962039096,754,2590,47.495452880859375,67.83894348144531,0.7556668537627909
0,702,3569,3,6,47,41,0.3212960909697579,0.5035984510291239,0.7298992626013374,688,2656,3.347684383392334,88.25746154785156,0.7556020897197876
6,1650,5843,6,7,33,31,0.2465154902857159,inf,0.6061411483483955,1079,2265,175.06300354003906,155.3404998779297,0.7555157376624498
0,547,637,3,6,32,536,0.27760116247292405,0.5991544650350966,0.6336192099078286,777,2567,17.406089782714844,9.726129531860352,0.7547817451750788
1,506,5685,6,0,46,116,0.3095576841890891,0.6408400370907167,0.691127898670918,409,2935,66.467041015625,33.63328552246094,0.7543931609170589
0,1042,1112,7,6,38,133,0.30797887945891766,0.5806912251435792,0.6864160369651143,643,2701,1.418367624282837,11.277910232543945,0.7541341047450456
1,489,5685,6,0,115,116,0.3093864501427262,0.638310111617236,0.6891277019232043,658,2686,69.32501983642578,33.63328552246094,0.7527740598419757
0,895,938,3,6,78,68,0.2608926235902044,0.4584921363388381,0.6145589791924144,1663,1681,77.6036605834961,3.9025237560272217,0.7516946591252537
1,1680,3698,0,6,118,50,0.3029106320728632,0.6498187455956803,0.6713804884899186,856,2488,58.98744201660156,76.68309020996094,0.7507879625232071
0,588,4773,3,5,197,34,0.29780559872283857,0.6476428853261884,0.6604706795205284,1718,1626,2.343207359313965,59.4633674621582,0.7506584344372005
0,547,625,3,6,32,646,0.30260294127340975,0.5953442966790026,0.6704818805717272,751,2593,17.406089782714844,18.28583335876465,0.750485730322525
0,852,4475,3,7,33,35,0.1965270059854661,0.42212074735024135,0.5836794310925026,610,2734,8.064168930053711,9.042522430419922,0.7498596779068262
0,682,4184,3,7,129,32,0.3198687135274594,0.6925655936577582,0.7150004305813926,339,3005,3.8970553874969482,10.957883834838867,0.7492336254911274
0,531,3892,6,3,91,47,0.28931114000263314,0.5657267260484931,0.6454322871970893,640,2704,63.71247100830078,73.59689331054688,0.7480246966883987
1,2895,3698,5,6,53,50,0.3219584334090544,0.6643865349523036,0.7215149431372971,579,2765,125.01819610595703,76.68309020996094,0.747700876473382
0,929,3890,6,7,287,60,0.2348304826637162,0.5244933143999585,0.5947714118310157,1071,2273,5.11663293838501,84.10357666015625,0.747506584344372
0,446,3892,5,3,63,47,0.30307765145720367,0.5083001917535924,0.668932111537256,777,2567,3.209841251373291,73.59689331054688,0.7474418203013686
0,852,3518,3,6,33,64,0.33290459553928414,0.7399415357615322,0.7829098620657423,545,2799,8.064168930053711,43.889060974121094,0.746772591857001
0,3528,5221,7,5,31,83,0.2627339695969665,0.5124489450063202,0.6133457255037165,1219,2125,89.94400024414062,22.526992797851562,0.7461249514269677
0,636,637,7,6,40,536,0.20501336530989037,0.48664433776186256,0.5833288890380115,1313,2031,41.72966003417969,9.726129531860352,0.7458874832692889
7,2446,2508,0,1,68,55,0.33735612302925605,0.8791945607154191,0.822815180651666,701,2643,200.8144073486328,228.84442138671875,0.744916022624239
0,547,3513,3,6,32,31,0.3193626716215755,0.6561187348116527,0.7080747219606398,762,2582,17.406089782714844,39.85842514038086,0.7448080825525668
0,3892,5489,3,7,47,88,0.3102084124532813,0.49971145953019647,0.6821637795512563,806,2538,73.59689331054688,69.06187438964844,0.7437934458788481
0,820,3922,3,5,305,32,0.2982614205228101,0.564323627020656,0.6558231515029693,1013,2331,7.126079082489014,16.425308227539062,0.7431673934631492
0,1042,3569,7,6,38,41,0.33162813368345573,0.6120932114641715,0.7629715519491197,588,2756,1.418367624282837,88.25746154785156,0.7430378653771426
0,464,3513,7,6,2403,31,0.23648998115431152,0.5196818610049678,0.593318426414382,1560,1784,7.282663345336914,39.85842514038086,0.7425413410474505
0,820,4540,3,7,305,48,0.3165047402425637,0.5780127905441247,0.6966621153706476,1290,2054,7.126079082489014,15.384403228759766,0.7421959328180994
0,852,4471,3,7,33,41,0.2445668591798918,0.47826907824480197,0.5975526229393728,669,2675,8.064168930053711,4.180351734161377,0.7417641725314106
0,3513,3890,6,7,31,60,0.15647675174167863,0.4743425561042539,0.5761863907721179,1075,2269,39.85842514038086,84.10357666015625,0.7417425845170762
0,547,929,3,6,32,287,0.3255699935235094,0.5973566593484958,0.7273634772162756,726,2618,17.406089782714844,5.11663293838501,0.7416778204740728
0,547,835,3,6,32,942,0.3114409813464529,0.6054467060428604,0.6828239871853967,777,2567,17.406089782714844,9.173786163330078,0.7413971762877251
1,3212,3227,1,2,62,67,0.21634841581367498,0.6809552820917057,0.5841031548999018,537,2807,139.51864624023438,150.67686462402344,0.7410949440870429
0,847,3510,5,7,40,44,0.2049335246060152,0.5479149058614409,0.5809913894393327,917,2427,17.092174530029297,103.20319366455078,0.7409870040153707
0,434,3544,3,7,45,32,0.319667209991324,0.662813785608301,0.7037992253869547,1054,2290,5.069018363952637,171.95547485351562,0.7404041276283406
0,4021,4471,3,7,31,41,0.3157408095557112,0.7380143241680392,0.6926757402405808,669,2675,1.3702216148376465,4.180351734161377,0.7400371313846552
0,432,547,6,3,3927,32,0.31300246085471645,0.6167764221874448,0.6851853372588198,777,2567,6.54338264465332,17.406089782714844,0.7397564871983076
0,789,3827,3,6,55,41,0.27526517726192323,0.6402329299525031,0.6218502385243153,1316,2028,20.174013137817383,112.21199035644531,0.7396917231553042
0,1112,4475,6,7,133,35,0.2965740969315508,0.6154534006918427,0.650269851745242,782,2562,11.277910232543945,9.042522430419922,0.7396917231553042
0,917,3510,3,7,120,44,0.340351258234987,0.7119923117469912,0.8378368831815366,1077,2267,2.369907855987549,103.20319366455078,0.7396269591123008
1,328,381,2,6,38,200,0.3398228946603357,0.7918413715360592,0.8285173161484511,667,2677,148.32931518554688,63.94194030761719,0.7393031388972842
0,3892,6056,3,7,47,67,0.2614479616611103,0.5621590206445007,0.6083774631692846,825,2519,73.59689331054688,75.65634155273438,0.7392599628686153
7,1394,1408,0,2,51,55,0.33913023040794416,,0.8203632697635986,418,2926,473.7015075683594,356.22271728515625,0.7391736108112776
0,3881,4507,6,2,53,43,0.2839357529885917,0.54493029700875,0.63220846652042,1245,2099,74.01402282714844,15.110494613647461,0.7389361426535987
0,1046,4475,3,7,40,35,0.3281779722058476,0.6161500708985664,0.7342905002005896,718,2626,1.6591744422912598,9.042522430419922,0.7388174085747592
0,702,720,3,6,47,42,0.30523410766536285,0.5003519253218429,0.6658722116363451,499,2845,3.347684383392334,6.7813615798950195,0.738655498467251
0,45,923,3,2,37,32,0.32446595904451797,0.5973772622764442,0.7178930377299413,1126,2218,11.70928955078125,14.49146842956543,0.7383532662665688
7,7,2508,2,1,154,55,0.19970866445153101,0.7191827346953288,0.5778401917532351,705,2639,262.9647216796875,228.84442138671875,0.73733862959285
0,3518,4475,6,7,64,35,0.3209836546705098,0.7435797831224891,0.7039338215794638,583,2761,43.889060974121094,9.042522430419922,0.7369068693061612
2,62,794,6,2,51,54,0.27850518409372554,inf,0.6236107810472746,804,2540,111.14784240722656,56.448219299316406,0.736259228876128
0,625,636,6,7,646,40,0.2517066813182858,0.5265008058048983,0.5989033622927165,1343,2001,18.28583335876465,41.72966003417969,0.7354388843314192
0,547,3518,3,6,32,64,0.30133117378970437,0.683778049952319,0.6554811395763294,520,2824,17.406089782714844,43.889060974121094,0.7352014161737404
0,901,3892,6,3,33,47,0.3373460544168576,0.4557809266935883,0.7826896820222761,888,2456,43.27668762207031,73.59689331054688,0.7337550192133327
0,3510,4477,7,3,44,45,0.30563241473636016,0.6418587339314034,0.6624327613312523,1021,2323,103.20319366455078,19.524211883544922,0.7331937308406373
0,3510,3795,7,3,44,39,0.25337362626675247,0.5510273645866804,0.5987492958448325,1020,2324,103.20319366455078,20.581295013427734,0.732740382539614
0,683,3892,7,3,243,47,0.2957995562961681,0.6645530577026385,0.6438571181160794,806,2538,2.191495895385742,73.59689331054688,0.7324597383532663
0,721,1112,3,6,44,133,0.2684982821174037,0.5349638210323721,0.610971455120479,656,2688,31.275745391845703,11.277910232543945,0.7323302102672596
0,547,685,3,6,32,628,0.28797685398669,0.562683660204016,0.6329266752378824,777,2567,17.406089782714844,3.7479214668273926,0.7321790941669186
0,531,4471,6,7,91,41,0.3013577478377529,0.5890080441784936,0.6531973403179994,782,2562,63.71247100830078,4.180351734161377,0.7318984499805709
0,446,547,5,3,63,32,0.2662274896405836,0.5807855657686251,0.6085735307194635,636,2708,3.209841251373291,17.406089782714844,0.7317257458658952
0,1098,4475,3,7,38,35,0.2980502227842355,0.534055196865749,0.6474181500611457,678,2666,5.007700443267822,9.042522430419922,0.7317041578515608
0,847,3513,5,6,40,31,0.2569108810044637,0.5210169095148575,0.6006493746857446,1134,2210,17.092174530029297,39.85842514038086,0.7316178057942231
4,867,5735,1,4,163,32,0.26620052791727866,0.6580593300796105,0.6082080257532123,1190,2154,76.02283477783203,43.972434997558594,0.7309485773498553
0,3510,5221,7,5,44,83,0.23218919176756722,0.5651728463516918,0.5853001071637172,1010,2334,103.20319366455078,22.526992797851562,0.7308622252925177
0,721,3513,3,6,44,31,0.2761029451870558,0.47488290903114655,0.6177275502061886,782,2562,31.275745391845703,39.85842514038086,0.7307974612495143
0,1112,3510,6,7,133,44,0.29197945863038405,0.5714618575649351,0.636627291353282,1094,2250,11.277910232543945,103.20319366455078,0.7304304650058289
0,434,3890,3,7,45,60,0.2316377566915551,0.5291059044320342,0.5847402159255721,1093,2251,5.069018363952637,84.10357666015625,0.7304304650058288
0,4961,5018,3,6,41,56,0.2998699981478024,0.5794715797161903,0.6487448417004139,1170,2174,21.17011070251465,84.93281555175781,0.7295453564181167
0,781,5938,3,6,38,101,0.3208222381885701,0.5804067593315647,0.6949556835130264,1231,2113,9.697195053100586,26.278905868530273,0.7293942403177756
0,636,721,7,3,40,44,0.2225649038068838,0.4113878040139583,0.5801459184202072,656,2688,41.72966003417969,31.275745391845703,0.7287034238590735
0,894,5988,7,3,124,42,0.2462191905672624,0.4879053986183347,0.5922092689581955,1157,2187,91.42159271240234,40.210052490234375,0.728681835844739
0,3518,4252,6,3,64,41,0.31558425584814614,0.7021090042487059,0.6813794657365178,565,2779,43.889060974121094,18.718456268310547,0.7286386598160701
0,432,5988,6,3,3927,42,0.22168133182174424,0.3979778227747568,0.579664470453477,1350,1994,6.54338264465332,40.210052490234375,0.7286170718017356
0,697,3513,7,6,39,31,0.3202826839853508,0.5781686625482905,0.6925590195419151,1180,2164,10.327139854431152,39.85842514038086,0.7284227796727257
0,1810,2336,5,7,47,34,0.27022852799861785,0.5044122249014732,0.610080505858712,1678,1666,44.830074310302734,11.251714706420898,0.7280341954147058
0,3892,5018,3,6,47,56,0.3249150795327836,0.5917214880432062,0.7065776243420683,892,2452,73.59689331054688,84.93281555175781,0.7277319632140236
0,1064,3513,7,6,37,31,0.24178335870631848,0.4715760288841635,0.5887723326550336,902,2442,55.657203674316406,39.85842514038086,0.7274729070420103
0,938,4252,6,3,68,41,0.32127672002199403,0.5741916132030203,0.6938468550303865,1129,2215,3.9025237560272217,18.718456268310547,0.7266093864686326
0,3569,3890,6,7,41,60,0.31161939950521866,0.6018403451654823,0.6695444999753779,896,2448,88.25746154785156,84.10357666015625,0.7264150943396226
0,446,3510,5,7,63,44,0.2938680356889313,0.6065648663967843,0.6367606912281757,917,2427,3.209841251373291,103.20319366455078,0.7262639782392815
0,720,3922,6,5,42,32,0.2707799228648224,0.5979965119564198,0.6092342637160922,754,2590,6.7813615798950195,16.425308227539062,0.7254220456802384
0,720,797,6,7,42,47,0.3006842556313885,0.6292421490075933,0.6473070415366988,391,2953,6.7813615798950195,8.682868003845215,0.7252709295798974
0,901,3510,6,7,33,44,0.2188662619236522,0.47834382298951944,0.5767441158094944,1094,2250,43.27668762207031,103.20319366455078,0.725011873407884
0,636,919,7,6,40,54,0.30107187356980875,0.4781453169755782,0.6475579741578477,1086,2258,41.72966003417969,14.939245223999023,0.7245369370925263
0,4184,5988,7,3,32,42,0.2516779718273627,0.611799803649463,0.5933933592213357,339,3005,10.957883834838867,40.210052490234375,0.7244937610638573
7,1394,2508,0,1,51,55,0.34785252940447015,,0.9436510257248564,418,2926,473.7015075683594,228.84442138671875,0.723846120633824
0,566,1112,5,6,65,133,0.2967894869738268,0.5663569533365429,0.6390161231574176,466,2878,9.125954627990723,11.277910232543945,0.7237597685764863
1,489,573,6,0,115,162,0.269306212874757,inf,0.6064019476054264,403,2941,69.32501983642578,99.38247680664062,0.7222270195587409
0,720,1046,6,3,42,40,0.28470911859715775,0.5143587788835278,0.6227000534448085,611,2733,6.7813615798950195,1.6591744422912598,0.7214066750140322
0,713,1011,5,7,151,61,0.2875609701919457,0.5614546672068692,0.6256568201969261,1263,2081,46.72763442993164,40.15950393676758,0.7210396787703467
0,938,1011,6,7,68,61,0.3059295222893911,0.5047563457726997,0.6533955611111146,1552,1792,3.9025237560272217,40.15950393676758,0.7203056862829758
0,923,1495,2,6,32,32,0.32801750725098705,0.5642443841415701,0.7085955508356061,1161,2183,14.49146842956543,68.454833984375,0.7203056862829756
0,820,5114,3,7,305,30,0.2733231993122215,0.466436119824959,0.6089016736067114,1095,2249,7.126079082489014,23.95528793334961,0.7202409222399724
0,636,4447,7,6,40,45,0.3294876531105919,0.5935288832998891,0.7126802172684563,682,2662,41.72966003417969,17.304231643676758,0.719981866067959
1,477,573,6,0,143,162,0.2655187131067731,0.6069907997689231,0.6016745679973183,391,2953,64.51844024658203,99.38247680664062,0.7199602780536246
0,636,929,7,6,40,287,0.23700750956785507,0.4995814346961588,0.5823064678403369,1251,2093,41.72966003417969,5.11663293838501,0.7196796338672768
0,895,918,3,6,78,60,0.3027286435760742,0.43218113400883884,0.6472855046824746,1766,1578,77.6036605834961,3.6345162391662598,0.719636457838608
1,507,3675,0,6,468,67,0.20639720691796323,0.5926176219522771,0.5708911005675064,728,2616,67.83894348144531,49.203861236572266,0.7195069297526013
0,547,713,3,5,32,151,0.31475852299073265,0.6257085547014059,0.6702732492551395,777,2567,17.406089782714844,46.72763442993164,0.7191399335089159
0,3890,4447,7,6,60,45,0.3168575035521723,0.5999402840431194,0.6748853005509906,697,2647,84.10357666015625,17.304231643676758,0.7191399335089159
0,3881,4152,6,2,53,211,0.33309262165174697,0.6642949571541569,0.7253909764729113,1112,2232,74.01402282714844,47.605262756347656,0.7191183454945814
