grid_id,x,y,n_cells,C_state,I_state,C_margin,I_margin
1498,6200.0,1900.0,133,0,0,0.12831742,0.014290959
1499,6300.0,1900.0,167,0,7,0.9927987,0.993973
1500,6400.0,1900.0,205,0,7,0.99999535,0.8427285
1501,6500.0,1900.0,237,0,0,0.88145465,0.32577375
1502,6600.0,1900.0,319,0,3,0.6240347,0.20069487
1503,6700.0,1900.0,358,4,3,0.23987776,0.21120599
1504,6800.0,1900.0,337,4,3,0.17283428,0.47467446
1505,6900.0,1900.0,335,3,2,0.47271875,0.5609941
1506,7000.0,1900.0,477,0,7,0.8929036,0.25041217
1507,7100.0,1900.0,676,0,6,0.76645553,0.011797994
1508,7200.0,1900.0,858,6,6,0.29513532,0.4318997
1509,7300.0,1900.0,944,4,3,0.13475895,0.13464564
1510,7400.0,1900.0,737,0,3,0.31755868,0.32556754
1511,7500.0,1900.0,435,6,0,0.48256844,0.20410167
1512,7600.0,1900.0,179,6,6,0.6166765,1.0
1513,0.0,2000.0,495,2,1,0.22694123,0.117182255
1514,100.0,2000.0,783,6,6,0.15628207,0.055374533
1515,200.0,2000.0,1079,1,5,0.27993792,0.07232085
1516,300.0,2000.0,1164,7,5,0.18750504,0.17950708
1517,400.0,2000.0,1126,6,4,0.37461406,0.09600738
1518,500.0,2000.0,1017,1,5,0.9697073,0.45359984
1519,600.0,2000.0,899,1,2,0.6553233,0.05630696
1520,700.0,2000.0,842,1,5,0.3974728,0.34364557
1521,800.0,2000.0,787,1,5,0.9162313,0.5048038
1522,900.0,2000.0,799,1,5,0.6787754,0.15952504
1523,1000.0,2000.0,805,1,5,0.9830718,0.8425293
1524,1100.0,2000.0,807,1,2,0.59303796,0.057612598
1525,1200.0,2000.0,762,1,5,0.48619485,0.115455925
1526,1300.0,2000.0,717,1,5,0.7099175,0.5706196
1527,1400.0,2000.0,730,3,5,0.13610616,0.35158017
1528,1500.0,2000.0,751,1,5,0.74003226,0.17041212
1529,1600.0,2000.0,786,1,5,0.8213726,0.34272048
1530,1700.0,2000.0,767,1,5,0.7685272,0.03399566
1531,1800.0,2000.0,692,1,5,0.98179835,0.4935708
1532,1900.0,2000.0,626,1,2,0.4057691,0.04788378
1533,2000.0,2000.0,564,3,5,0.08718693,0.29583982
1534,2100.0,2000.0,530,1,5,0.8660781,0.003702283
1535,2200.0,2000.0,629,0,2,0.16073495,0.14427477
1536,2300.0,2000.0,606,1,2,0.89701515,0.1657711
1537,2400.0,2000.0,629,1,5,0.64458895,0.23236966
1538,2500.0,2000.0,641,1,7,0.3866993,0.17037195
1539,2600.0,2000.0,596,0,0,0.29996088,0.061238527
1540,2700.0,2000.0,547,0,6,0.58540916,0.0558016
1541,2800.0,2000.0,549,0,2,0.09500241,0.057560354
1542,2900.0,2000.0,527,0,7,0.2672043,0.048738748
1543,3000.0,2000.0,515,1,5,0.05049312,0.23159835
1544,3100.0,2000.0,557,1,5,0.9619715,0.5812713
1545,3200.0,2000.0,581,1,5,0.9891466,0.05949676
1546,3300.0,2000.0,548,1,5,0.9138342,0.41729623
1547,3400.0,2000.0,492,1,5,0.3397105,0.49626282
1548,3500.0,2000.0,391,0,2,0.16699648,0.029458225
1549,3600.0,2000.0,369,7,7,0.07426849,0.44912654
1550,3700.0,2000.0,307,0,4,0.78657234,0.15829974
1551,3800.0,2000.0,371,0,4,0.8929132,0.030171186
1552,3900.0,2000.0,334,0,7,0.9989798,0.5140798
1553,4000.0,2000.0,199,0,7,0.67229986,0.23700458
1554,4100.0,2000.0,119,0,7,0.9981265,0.78841835
1555,4200.0,2000.0,82,0,0,0.95972794,0.21435463
1556,4300.0,2000.0,67,0,0,1.0,0.39279535
1557,4400.0,2000.0,65,0,7,0.39250782,0.90872246
1558,4500.0,2000.0,53,0,7,0.99711823,0.0033285618
1559,4600.0,2000.0,61,0,7,0.99091476,0.7934995
1560,4700.0,2000.0,97,0,7,0.9537495,0.4593916
1561,4800.0,2000.0,125,0,0,0.09350744,0.17173287
1562,4900.0,2000.0,128,0,0,0.9333609,0.0014762282
1563,5000.0,2000.0,109,0,7,0.9999954,0.70431185
1564,5100.0,2000.0,45,0,7,0.99966276,0.33358634
1565,5200.0,2000.0,51,0,7,0.99999535,0.8896346
1566,5300.0,2000.0,89,0,7,0.99986994,0.8396269
1567,5400.0,2000.0,173,0,7,0.9999914,0.7963675
1568,5500.0,2000.0,228,0,2,0.07167402,0.018174946
1569,5600.0,2000.0,251,7,4,0.40086722,0.2639808
1570,5700.0,2000.0,241,7,0,0.09914932,0.00067165494
1571,5800.0,2000.0,171,0,7,0.6501137,0.5545617
1572,5900.0,2000.0,91,0,6,0.9999906,0.13183054
1573,6000.0,2000.0,118,0,6,0.99833745,0.38991037
1574,6100.0,2000.0,120,0,2,0.5916859,0.47059637
1575,6200.0,2000.0,116,0,2,0.9088114,0.9090084
1576,6300.0,2000.0,118,0,0,0.9883286,0.042856485
1577,6400.0,2000.0,118,0,7,0.99999607,0.9452728
1578,6500.0,2000.0,191,0,2,0.79770994,0.5513481
1579,6600.0,2000.0,277,0,3,0.62412167,0.023244083
1580,6700.0,2000.0,328,0,6,0.5217929,0.009482741
1581,6800.0,2000.0,332,0,7,0.9741678,0.09820023
1582,6900.0,2000.0,370,0,2,0.60837936,0.17346066
1583,7000.0,2000.0,524,4,7,0.09376538,0.013874978
1584,7100.0,2000.0,759,4,3,0.90403634,0.23695076
1585,7200.0,2000.0,935,4,3,0.6094513,0.3072303
1586,7300.0,2000.0,942,7,3,0.079233095,0.21274589
1587,7400.0,2000.0,803,4,3,0.6502019,0.49346447
1588,7500.0,2000.0,525,4,3,0.7751368,0.40199977
1589,7600.0,2000.0,230,3,3,0.14643666,0.6456846
1590,0.0,2100.0,544,0,1,0.06567904,0.06358212
1591,100.0,2100.0,801,6,4,0.12356815,0.15752324
1592,200.0,2100.0,1133,1,5,0.7212966,0.12817413
1593,300.0,2100.0,1168,1,5,0.31673527,0.25351548
1594,400.0,2100.0,1135,1,5,0.1402261,0.027438372
1595,500.0,2100.0,1110,3,5,0.001122266,0.39308316
1596,600.0,2100.0,899,1,5,0.9678863,0.38826177
1597,700.0,2100.0,855,1,5,0.9667743,0.5976776
1598,800.0,2100.0,827,1,5,1.0,0.87207997
1599,900.0,2100.0,829,1,5,0.27050424,0.33105296
1600,1000.0,2100.0,815,1,5,1.0,0.3766042
1601,1100.0,2100.0,794,1,5,0.8720848,0.07253367
1602,1200.0,2100.0,757,1,5,0.9413164,0.71901107
1603,1300.0,2100.0,722,1,5,0.8448599,0.3585703
1604,1400.0,2100.0,723,3,5,0.3331798,0.03230074
1605,1500.0,2100.0,721,1,5,0.6773849,0.23278397
1606,1600.0,2100.0,768,3,5,0.07732192,0.09108257
1607,1700.0,2100.0,785,1,5,0.8533464,0.37696856
1608,1800.0,2100.0,691,1,2,0.7232224,0.117789716
1609,1900.0,2100.0,604,1,5,0.9050169,0.05131191
1610,2000.0,2100.0,504,0,7,0.94809353,0.021143794
1611,2100.0,2100.0,432,0,5,0.13714284,0.18850085
1612,2200.0,2100.0,546,1,5,0.7310068,0.62866914
1613,2300.0,2100.0,621,1,5,0.4798868,0.0988166
1614,2400.0,2100.0,619,1,2,0.53985935,0.11596382
1615,2500.0,2100.0,576,1,5,0.9105057,0.4954024
1616,2600.0,2100.0,530,0,7,0.5138487,0.09339762
1617,2700.0,2100.0,507,0,2,0.40215677,0.242271
1618,2800.0,2100.0,449,0,2,0.5454227,0.04264328
1619,2900.0,2100.0,428,0,7,0.5699694,0.22708388
1620,3000.0,2100.0,390,0,2,0.3115734,0.38418525
1621,3100.0,2100.0,376,0,2,0.69635147,0.25349844
1622,3200.0,2100.0,382,0,2,0.6960066,0.12430629
1623,3300.0,2100.0,351,0,2,0.79831827,0.36909992
1624,3400.0,2100.0,299,0,7,0.78999853,0.7087379
1625,3500.0,2100.0,243,0,7,0.99999523,0.9045299
1626,3600.0,2100.0,264,0,7,0.99991375,0.79349864
1627,3700.0,2100.0,411,1,5,0.14180923,0.22579008
1628,3800.0,2100.0,582,0,7,0.2735041,0.1709388
1629,3900.0,2100.0,508,6,4,0.4569674,0.093208015
1630,4000.0,2100.0,331,0,6,0.114613235,0.37914062
1631,4100.0,2100.0,160,0,2,0.9446423,0.7127011
1632,4200.0,2100.0,86,0,7,1.0,0.9446194
1633,4300.0,2100.0,70,0,0,0.98499084,0.35699108
1634,4400.0,2100.0,68,0,7,0.96956384,0.9514076
1635,4500.0,2100.0,45,6,7,0.16680086,0.9462998
1636,4600.0,2100.0,51,0,7,0.99926513,0.69894516
1637,4700.0,2100.0,89,7,7,0.18358335,1.0
1638,4800.0,2100.0,102,0,0,0.6133071,0.2777395
1639,4900.0,2100.0,108,0,0,0.94705814,0.58905447
1640,5000.0,2100.0,50,0,7,1.0,0.036452204
1641,5100.0,2100.0,41,0,0,0.86439496,0.5332098
1642,5200.0,2100.0,56,7,7,0.02621317,0.641731
1643,5300.0,2100.0,122,0,7,0.9999931,1.0
1644,5400.0,2100.0,186,0,2,0.39925912,0.19367418
1645,5500.0,2100.0,252,3,0,0.8327775,0.027709663
1646,5600.0,2100.0,239,0,0,0.14226991,0.16472942
1647,5700.0,2100.0,209,0,0,0.68829685,0.055521518
1648,5800.0,2100.0,106,0,7,0.5942253,0.082164586
1649,5900.0,2100.0,81,0,7,0.9999958,0.86925393
1650,6000.0,2100.0,104,0,7,0.99999523,1.0
1651,6100.0,2100.0,131,0,7,0.99999535,0.8348148
1652,6200.0,2100.0,137,0,7,0.9997029,0.48924455
1653,6300.0,2100.0,122,0,2,0.21042931,0.15418544
1654,6400.0,2100.0,119,0,7,0.99999535,0.9236825
1655,6500.0,2100.0,189,0,7,0.9974295,0.24098784
1656,6600.0,2100.0,247,3,2,0.3171992,0.19107333
1657,6700.0,2100.0,269,0,0,0.985176,0.18838713
1658,6800.0,2100.0,311,0,7,0.9435478,0.45785722
1659,6900.0,2100.0,428,0,7,0.9335762,0.10817289
1660,7000.0,2100.0,635,4,3,0.7364845,0.48728812
1661,7100.0,2100.0,798,4,3,0.5548874,0.47525448
1662,7200.0,2100.0,916,4,3,0.6557911,0.9269225
1663,7300.0,2100.0,950,4,3,0.28707248,0.4015603
1664,7400.0,2100.0,831,4,3,0.8836631,0.35401165
1665,7500.0,2100.0,559,4,3,0.5714724,0.55718434
1666,7600.0,2100.0,229,4,3,0.11456242,1.0
1667,0.0,2200.0,564,5,1,0.5936017,0.080056846
1668,100.0,2200.0,851,7,0,0.18397039,0.0019442439
1669,200.0,2200.0,1165,2,1,0.0067266524,0.010806143
1670,300.0,2200.0,1151,7,5,0.31713897,0.02955094
1671,400.0,2200.0,1164,1,5,0.3560914,0.2691346
1672,500.0,2200.0,1122,1,5,0.90185905,0.6763287
1673,600.0,2200.0,905,3,5,0.059776276,0.1944656
1674,700.0,2200.0,855,1,5,0.554995,0.3802786
1675,800.0,2200.0,902,1,5,0.8403406,0.7094468
1676,900.0,2200.0,887,1,5,0.94249946,0.5427104
1677,1000.0,2200.0,872,1,5,0.74510586,0.1884146
1678,1100.0,2200.0,831,1,5,0.9234104,0.39143395
1679,1200.0,2200.0,757,1,5,0.76328474,0.44882047
1680,1300.0,2200.0,713,1,5,0.33837643,0.23004997
1681,1400.0,2200.0,722,1,2,0.78765404,0.19825703
1682,1500.0,2200.0,710,7,0,0.44500652,0.13914013
1683,1600.0,2200.0,718,1,5,0.97095174,0.3777367
1684,1700.0,2200.0,766,1,5,0.7610737,0.4267384
1685,1800.0,2200.0,680,1,5,0.38436058,0.24471277
1686,1900.0,2200.0,566,1,2,0.45581174,0.0921205
1687,2000.0,2200.0,463,0,2,0.10389432,0.08690086
1688,2100.0,2200.0,424,0,7,0.33285454,0.0016030967
1689,2200.0,2200.0,502,1,5,0.10504168,0.18685433
1690,2300.0,2200.0,532,1,5,0.28456855,0.29247645
1691,2400.0,2200.0,553,1,5,0.96267205,0.66898847
1692,2500.0,2200.0,472,1,5,0.6010047,1.0
1693,2600.0,2200.0,465,0,0,0.14081645,0.11891803
1694,2700.0,2200.0,506,0,2,0.45453864,0.14847875
1695,2800.0,2200.0,480,0,2,0.26076514,0.2049515
1696,2900.0,2200.0,462,0,4,0.5084784,0.15235478
1697,3000.0,2200.0,371,0,2,0.99318045,0.22626385
1698,3100.0,2200.0,235,0,2,0.60577327,0.16387388
1699,3200.0,2200.0,218,0,7,0.42224,0.12502548
1700,3300.0,2200.0,183,0,7,0.99999475,0.9284954
1701,3400.0,2200.0,155,0,7,0.99999535,0.92977214
1702,3500.0,2200.0,154,0,7,0.99999535,0.9004666
1703,3600.0,2200.0,243,0,7,0.34206295,0.1442402
1704,3700.0,2200.0,472,3,6,0.19421545,0.040692985
1705,3800.0,2200.0,633,6,4,0.19981545,0.040801376
1706,3900.0,2200.0,609,6,6,0.22768861,0.16982466
1707,4000.0,2200.0,479,0,7,0.9962774,0.6900896
1708,4100.0,2200.0,180,0,7,0.99999535,0.91897476
1709,4200.0,2200.0,99,0,7,0.99999535,0.88951147
1710,4300.0,2200.0,86,0,7,0.9999955,0.65779126
1711,4400.0,2200.0,64,0,7,0.99999535,0.9428613
1712,4500.0,2200.0,53,0,7,0.99999535,1.0
1713,4600.0,2200.0,55,0,7,0.99999535,0.99636006
1714,4700.0,2200.0,66,0,7,0.99999535,0.69764775
1715,4800.0,2200.0,80,0,7,0.9963131,1.0
1716,4900.0,2200.0,60,0,0,0.99600893,0.0003889799
1717,5000.0,2200.0,40,0,0,0.99853677,0.36025572
1718,5100.0,2200.0,65,0,7,1.0,0.44154042
1719,5200.0,2200.0,120,0,7,0.99996567,0.8591115
1720,5300.0,2200.0,150,0,4,0.80980504,0.66904616
1721,5400.0,2200.0,192,0,4,0.16681844,0.023851156
1722,5500.0,2200.0,226,3,2,0.68191886,0.32741746
1723,5600.0,2200.0,227,0,0,0.4361734,0.04254198
1724,5700.0,2200.0,131,0,2,0.65787804,0.8077743
1725,5800.0,2200.0,105,0,2,0.9937365,0.29388237
1726,5900.0,2200.0,87,0,7,0.99999535,0.94986236
1727,6000.0,2200.0,89,0,7,0.99999535,0.83045435
1728,6100.0,2200.0,111,3,2,0.30281985,0.849141
1729,6200.0,2200.0,110,0,2,0.32242626,0.0024830997
1730,6300.0,2200.0,148,0,2,0.89288735,0.41842923
1731,6400.0,2200.0,183,0,2,0.9827987,0.19869217
1732,6500.0,2200.0,231,0,7,0.9999965,0.24113983
1733,6600.0,2200.0,286,0,2,0.61545694,0.5308047
1734,6700.0,2200.0,334,0,2,0.8534952,0.35732976
1735,6800.0,2200.0,368,0,0,0.99689424,0.14190763
1736,6900.0,2200.0,473,0,2,0.65760636,0.21088827
1737,7000.0,2200.0,641,4,3,0.17886004,0.477737
1738,7100.0,2200.0,794,4,3,0.5140279,0.55034995
1739,7200.0,2200.0,898,4,3,0.7151253,0.57662404
1740,7300.0,2200.0,925,4,3,0.96626455,0.7204428
1741,7400.0,2200.0,773,4,3,0.4233651,0.25777507
1742,7500.0,2200.0,520,4,3,0.30450803,0.3681571
1743,7600.0,2200.0,231,2,3,0.15876791,0.25460312
1744,0.0,2300.0,561,5,1,0.37716472,0.37896457
1745,100.0,2300.0,891,7,1,0.029575571,0.29436535
1746,200.0,2300.0,1194,2,1,0.4776357,0.2521162
1747,300.0,2300.0,1148,3,1,0.010243446,0.07720487
1748,400.0,2300.0,1129,7,5,0.069482,0.2662673
1749,500.0,2300.0,1079,1,5,0.98067737,0.329513
1750,600.0,2300.0,929,1,5,0.6319891,0.440139
1751,700.0,2300.0,891,1,5,0.91898644,0.22055653
1752,800.0,2300.0,880,1,5,0.8908044,0.23282109
1753,900.0,2300.0,883,3,5,0.012768418,0.25455198
1754,1000.0,2300.0,891,1,5,0.19921991,0.0050141215
1755,1100.0,2300.0,855,1,5,0.80338097,0.17388391
1756,1200.0,2300.0,783,1,5,0.7101637,0.8859978
1757,1300.0,2300.0,734,1,5,0.810338,0.27975374
1758,1400.0,2300.0,674,1,2,0.11961284,0.0046435297
1759,1500.0,2300.0,660,1,5,0.038106203,0.13520923
1760,1600.0,2300.0,637,1,5,0.77435935,0.059565663
1761,1700.0,2300.0,679,1,5,0.90391445,0.29187483
1762,1800.0,2300.0,704,0,5,0.19210356,0.4278648
1763,1900.0,2300.0,657,0,7,0.6009492,0.017816663
1764,2000.0,2300.0,548,0,7,0.8635131,0.1100035
1765,2100.0,2300.0,493,0,6,0.87791526,0.13844642
1766,2200.0,2300.0,522,0,0,0.95585597,0.16916859
1767,2300.0,2300.0,511,0,5,0.49905014,0.103506446
1768,2400.0,2300.0,441,1,5,0.5324295,0.9971626
1769,2500.0,2300.0,400,0,7,0.7957482,0.19947201
1770,2600.0,2300.0,454,0,7,0.99976516,0.8195438
1771,2700.0,2300.0,511,0,4,0.7671238,0.21499988
1772,2800.0,2300.0,591,0,0,0.91339964,0.025069982
1773,2900.0,2300.0,517,0,4,0.38576043,0.1152892
1774,3000.0,2300.0,388,0,4,0.9609924,0.34795046
1775,3100.0,2300.0,277,0,2,0.86806804,0.58852345
1776,3200.0,2300.0,185,0,2,0.9971756,0.34198818
1777,3300.0,2300.0,181,0,7,0.99999505,0.8644402
1778,3400.0,2300.0,170,0,7,0.997961,0.05286929
1779,3500.0,2300.0,218,0,2,0.8244919,0.015865475
1780,3600.0,2300.0,340,0,7,0.92515886,0.840879
1781,3700.0,2300.0,584,0,6,0.83459294,0.014676124
1782,3800.0,2300.0,651,0,4,0.06663525,0.068951845
1783,3900.0,2300.0,590,7,4,0.0024880767,0.01009509
1784,4000.0,2300.0,432,0,7,0.837674,0.6777457
1785,4100.0,2300.0,153,0,7,0.99991286,0.85941267
1786,4200.0,2300.0,99,0,7,0.99999535,0.96009994
1787,4300.0,2300.0,96,0,4,0.42866558,0.04184425
1788,4400.0,2300.0,73,0,2,0.6728833,0.59813243
1789,4500.0,2300.0,76,0,7,0.99999535,0.9895785
1790,4600.0,2300.0,83,0,7,0.99999535,1.0
1791,4700.0,2300.0,92,0,7,0.99999535,0.971171
1792,4800.0,2300.0,77,0,7,0.9966535,0.7936129
1793,4900.0,2300.0,64,0,7,0.99999535,1.0
1794,5000.0,2300.0,122,0,7,0.9999954,1.0
1795,5100.0,2300.0,184,0,7,0.99998,1.0
1796,5200.0,2300.0,195,0,4,0.95879877,0.039717644
1797,5300.0,2300.0,217,0,0,0.69933754,0.12563238
1798,5400.0,2300.0,188,0,4,0.20636901,0.27870864
1799,5500.0,2300.0,186,0,2,0.57658464,0.028146833
1800,5600.0,2300.0,147,0,0,0.63557506,0.09414089
1801,5700.0,2300.0,131,0,0,0.9092617,0.36499324
1802,5800.0,2300.0,95,0,7,0.99999535,0.8468816
1803,5900.0,2300.0,105,0,7,0.99999535,0.68001056
1804,6000.0,2300.0,112,0,7,0.99999535,0.7922907
1805,6100.0,2300.0,121,0,2,0.23139134,1.0
1806,6200.0,2300.0,154,0,2,0.9931945,0.27019644
1807,6300.0,2300.0,191,0,7,0.99999344,0.7862312
1808,6400.0,2300.0,257,0,4,0.85028374,0.19548504
1809,6500.0,2300.0,397,0,2,0.18347731,0.67318875
1810,6600.0,2300.0,463,0,2,0.27148548,0.108963996
1811,6700.0,2300.0,537,0,6,0.23860174,0.08832291
1812,6800.0,2300.0,524,0,7,0.24506757,0.03433019
1813,6900.0,2300.0,567,0,0,0.8251929,0.12735945
1814,7000.0,2300.0,652,0,3,0.74312115,0.09023821
1815,7100.0,2300.0,682,4,3,0.7901276,0.3908178
1816,7200.0,2300.0,726,4,3,0.9878537,0.54363114
1817,7300.0,2300.0,752,4,3,0.8955797,0.8452002
1818,7400.0,2300.0,639,4,3,0.94522166,0.37193093
1819,7500.0,2300.0,412,4,3,0.3812884,0.50955296
1820,7600.0,2300.0,192,3,2,0.07657668,0.66323566
1821,0.0,2400.0,554,5,1,0.88432825,0.4757572
1822,100.0,2400.0,855,2,1,0.026310444,0.42895013
1823,200.0,2400.0,1090,2,1,0.24943557,0.65023714
1824,300.0,2400.0,1092,5,1,0.0065381676,0.25081933
1825,400.0,2400.0,1062,6,4,0.053637683,0.02673614
1826,500.0,2400.0,998,1,5,0.8883552,0.624776
1827,600.0,2400.0,907,0,4,0.21302502,0.034759566
1828,700.0,2400.0,847,1,5,0.81111974,0.7999251
1829,800.0,2400.0,843,1,2,0.8866047,0.03020826
1830,900.0,2400.0,874,0,5,0.043455422,0.038939
1831,1000.0,2400.0,891,1,5,0.9367817,0.35461596
1832,1100.0,2400.0,852,1,5,0.8143373,0.3019374
1833,1200.0,2400.0,792,1,5,0.2589966,0.44526696
1834,1300.0,2400.0,747,1,2,0.079814434,0.065731436
1835,1400.0,2400.0,728,1,5,0.7102376,0.8913558
1836,1500.0,2400.0,655,1,2,0.7091019,0.1895856
1837,1600.0,2400.0,631,0,6,0.61539614,0.08163926
1838,1700.0,2400.0,651,0,6,0.638295,0.23533443
1839,1800.0,2400.0,691,0,0,0.21713722,0.0941968
1840,1900.0,2400.0,729,0,6,0.5537556,0.094944924
1841,2000.0,2400.0,671,7,6,0.043128252,0.18596166
1842,2100.0,2400.0,594,0,6,0.15021804,0.16678846
1843,2200.0,2400.0,589,7,6,0.034538478,0.065520525
1844,2300.0,2400.0,523,0,4,0.4172484,0.008419633
1845,2400.0,2400.0,408,0,0,0.9489069,0.41157898
1846,2500.0,2400.0,343,0,7,0.7344352,0.09237087
1847,2600.0,2400.0,407,0,2,0.89742994,0.18429124
1848,2700.0,2400.0,493,0,4,0.09884685,0.19269204
1849,2800.0,2400.0,597,0,0,0.7463214,0.11804676
1850,2900.0,2400.0,510,0,0,0.181499,0.19027641
1851,3000.0,2400.0,408,3,0,0.29279655,0.0053969324
1852,3100.0,2400.0,321,0,7,0.99953836,0.44024202
1853,3200.0,2400.0,215,0,2,0.8961949,0.37795743
1854,3300.0,2400.0,198,0,2,0.8385516,0.061489463
1855,3400.0,2400.0,234,0,6,0.73227865,0.032691777
1856,3500.0,2400.0,337,0,2,0.8864302,0.033570647
1857,3600.0,2400.0,452,0,2,0.69341964,0.86292964
1858,3700.0,2400.0,535,0,1,0.04450628,0.60547143
1859,3800.0,2400.0,587,0,6,0.5536448,0.026401639
1860,3900.0,2400.0,477,0,6,0.6782004,0.3487183
1861,4000.0,2400.0,307,0,2,0.5462082,0.70087206
1862,4100.0,2400.0,125,0,2,0.96635896,0.27537858
1863,4200.0,2400.0,119,0,7,0.9978458,0.21338299
1864,4300.0,2400.0,98,0,0,0.86495334,0.052954167
1865,4400.0,2400.0,110,0,7,0.7402909,0.35896248
1866,4500.0,2400.0,159,0,7,0.45553872,0.6580565
1867,4600.0,2400.0,183,0,7,0.99999535,1.0
1868,4700.0,2400.0,184,0,7,0.9982419,0.5309498
1869,4800.0,2400.0,130,0,7,0.8174784,0.5293987
1870,4900.0,2400.0,77,0,7,0.99999285,0.96109617
1871,5000.0,2400.0,180,0,7,0.99999344,0.94311035
1872,5100.0,2400.0,223,6,2,0.17552747,0.015740365
1873,5200.0,2400.0,272,0,4,0.39381415,0.046957076
1874,5300.0,2400.0,271,0,2,0.38704926,0.057674766
1875,5400.0,2400.0,187,3,2,0.08544448,0.03975427
1876,5500.0,2400.0,134,0,2,0.11111662,0.61028695
1877,5600.0,2400.0,150,0,0,0.88361037,0.37699458
1878,5700.0,2400.0,139,0,7,0.999996,0.85852385
1879,5800.0,2400.0,139,0,7,0.99999535,0.8721583
1880,5900.0,2400.0,137,0,7,0.99999523,0.9624147
1881,6000.0,2400.0,178,0,7,0.98832285,0.6839749
1882,6100.0,2400.0,233,0,7,0.9471962,0.059571713
1883,6200.0,2400.0,268,0,7,0.6107092,0.10183996
1884,6300.0,2400.0,225,0,6,0.8319942,0.11853716
1885,6400.0,2400.0,355,0,4,0.105722606,0.04091294
1886,6500.0,2400.0,503,0,3,0.15275663,0.110130385
1887,6600.0,2400.0,633,0,3,0.12982804,0.18499802
1888,6700.0,2400.0,731,0,3,0.044624433,0.1411667
1889,6800.0,2400.0,709,4,3,0.88161474,0.2857741
1890,6900.0,2400.0,710,4,3,0.4518751,0.27148306
1891,7000.0,2400.0,662,0,3,0.47759962,0.07575986
1892,7100.0,2400.0,576,0,2,0.54938614,0.12610292
1893,7200.0,2400.0,525,0,7,0.82966113,0.33422223
1894,7300.0,2400.0,493,0,7,0.585693,0.1720939
1895,7400.0,2400.0,426,0,7,0.7984399,0.17388047
1896,7500.0,2400.0,302,0,7,0.86412716,0.5773254
1897,7600.0,2400.0,113,0,7,0.9009764,1.0
1898,0.0,2500.0,575,5,1,0.57480913,0.11600879
1899,100.0,2500.0,913,0,1,0.5234075,0.39350358
1900,200.0,2500.0,1104,5,1,0.9947991,1.0
1901,300.0,2500.0,1075,5,1,0.6742782,0.8558774
1902,400.0,2500.0,996,1,1,0.84471786,0.085107565
1903,500.0,2500.0,924,1,5,0.5491765,0.07109463
1904,600.0,2500.0,842,1,5,0.29770982,0.13612604
1905,700.0,2500.0,808,1,5,0.9345034,0.6489136
1906,800.0,2500.0,827,1,5,0.3245027,0.19733724
1907,900.0,2500.0,871,1,2,0.68690115,0.21268648
1908,1000.0,2500.0,879,1,5,0.52341324,0.20793974
1909,1100.0,2500.0,870,1,5,0.79197043,1.0
1910,1200.0,2500.0,811,1,5,0.79595685,0.2929206
1911,1300.0,2500.0,811,1,5,0.10984835,0.20341048
1912,1400.0,2500.0,764,1,5,0.9296805,0.044409335
1913,1500.0,2500.0,659,0,0,0.27775156,0.049365997
1914,1600.0,2500.0,664,0,0,0.9142083,0.10266167
1915,1700.0,2500.0,738,0,0,0.63786614,0.38356322
1916,1800.0,2500.0,784,0,1,0.008627772,0.2837069
1917,1900.0,2500.0,780,2,1,0.4707865,0.42852813
1918,2000.0,2500.0,778,0,0,0.92242086,0.41717494
1919,2100.0,2500.0,759,0,0,0.21734929,0.1315704
1920,2200.0,2500.0,745,0,6,0.0077809393,0.3386975
1921,2300.0,2500.0,605,7,0,0.085657865,0.13402447
1922,2400.0,2500.0,423,0,7,0.9958042,0.39253294
1923,2500.0,2500.0,358,0,7,0.82823974,0.6803221
1924,2600.0,2500.0,414,0,0,0.87748456,0.038857132
1925,2700.0,2500.0,544,0,0,0.9378283,0.10868025
1926,2800.0,2500.0,648,0,7,0.9976323,0.6377474
1927,2900.0,2500.0,565,0,2,0.99245334,0.64116865
1928,3000.0,2500.0,397,0,0,0.4872194,0.241323
1929,3100.0,2500.0,290,0,2,0.9565054,0.2976941
1930,3200.0,2500.0,219,0,4,0.98272383,0.04143384
1931,3300.0,2500.0,219,0,0,0.30231568,0.13979056
1932,3400.0,2500.0,282,0,6,0.71491915,0.08505702
1933,3500.0,2500.0,398,0,1,0.88533556,0.2442425
1934,3600.0,2500.0,450,2,1,0.49517205,0.94306505
1935,3700.0,2500.0,484,0,1,0.018500507,0.3605224
1936,3800.0,2500.0,421,0,6,0.761388,0.009910524
1937,3900.0,2500.0,320,0,0,0.7253288,0.16895077
1938,4000.0,2500.0,196,0,2,0.9874807,0.5225234
1939,4100.0,2500.0,148,0,2,0.069380224,0.56878805
1940,4200.0,2500.0,158,0,7,0.765116,0.10683495
1941,4300.0,2500.0,117,0,7,0.99999535,0.9080467
1942,4400.0,2500.0,147,0,7,0.98498034,0.09514165
1943,4500.0,2500.0,204,0,5,0.38055527,0.38098174
1944,4600.0,2500.0,231,1,5,0.41887987,0.17751646
1945,4700.0,2500.0,240,1,5,0.6603743,0.46852002
1946,4800.0,2500.0,185,0,7,0.9998723,0.9499791
1947,4900.0,2500.0,138,0,7,0.99999535,1.0
1948,5000.0,2500.0,196,3,2,0.42096364,0.088644564
1949,5100.0,2500.0,314,0,6,0.39179796,0.07510701
1950,5200.0,2500.0,350,0,7,0.9876753,0.26060942
