cell_id,x,y,cell_type,C_state,I_state,joint_id
165940,6996.573,5337.129,Stromal,2,4,21
165941,7003.011,5275.84,DCIS_1,4,1,34
165942,6999.4443,5328.2075,Stromal,2,4,21
165943,7004.561,5291.996,DCIS_2,4,1,34
165944,7004.6714,5323.306,CD4+_T_Cells,2,1,18
165945,7008.25,5334.2026,Endothelial,2,4,21
165946,7006.4277,5258.0176,DCIS_1,4,1,34
165947,7012.847,5266.6504,DCIS_1,4,1,34
165948,7010.96,5314.0605,Myoepi_ACTA2+,2,1,18
165949,7012.731,5302.659,DCIS_1,4,1,34
165950,7012.1704,5325.9263,Myoepi_ACTA2+,2,1,18
165951,7017.396,5319.164,Myoepi_ACTA2+,4,1,34
165952,7017.5933,5279.367,DCIS_1,4,1,34
165953,7022.7305,5293.763,DCIS_1,4,1,34
165954,7020.086,5326.8843,Myoepi_ACTA2+,4,1,34
165955,7022.001,5337.0024,DCIS_1,4,1,34
165956,7020.3184,5258.2334,DCIS_1,4,1,34
165957,7027.1875,5267.359,DCIS_1,4,1,34
165958,7025.7383,5253.513,DCIS_2,4,1,34
165959,7028.868,5327.6963,DCIS_1,4,1,34
165960,7031.372,5282.627,DCIS_2,4,1,34
165961,7029.568,5312.924,DCIS_1,4,1,34
165962,7033.375,5249.686,DCIS_1,4,1,34
165963,7038.85,5303.4434,DCIS_1,4,1,34
165964,7037.6753,5332.165,DCIS_2,4,1,34
165965,7038.445,5256.159,DCIS_1,4,1,34
165966,7039.999,5272.7456,DCIS_1,4,1,34
165967,7043.495,5319.998,DCIS_1,4,1,34
165968,7043.872,5261.2017,DCIS_1,4,1,34
165969,7041.81,5289.9463,DCIS_1,4,1,34
165970,7048.3843,5278.8193,DCIS_2,4,1,34
165971,7049.8467,5295.931,DCIS_1,4,1,34
165972,7049.768,5331.1396,DCIS_1,4,1,34
165973,7051.38,5247.156,DCIS_1,4,1,34
165974,7051.1045,5261.399,DCIS_1,4,1,34
165975,7055.694,5313.688,DCIS_1,4,1,34
165976,7054.33,5304.316,DCIS_1,4,1,34
165977,7057.423,5286.527,DCIS_1,4,1,34
165978,7059.952,5259.0435,DCIS_1,4,1,34
165979,7058.7676,5328.414,DCIS_1,4,1,34
165980,7061.0454,5269.8457,DCIS_1,4,1,34
165981,7060.227,5243.353,DCIS_1,4,1,34
165982,7061.7554,5297.0454,DCIS_2,4,1,34
165983,7063.759,5280.7397,DCIS_1,4,1,34
165984,7065.2363,5308.2627,DCIS_1,4,1,34
165985,7066.805,5247.8267,DCIS_1,4,1,34
165986,7068.1914,5325.6123,DCIS_1,4,1,34
165987,7070.584,5315.6416,DCIS_1,4,1,34
165988,7072.1685,5278.3853,DCIS_1,4,1,34
165989,7073.1646,5259.249,DCIS_1,4,1,34
165990,7070.8604,5295.41,DCIS_1,4,1,34
165991,7073.9814,5336.347,DCIS_1,4,1,34
165992,7075.8613,5247.728,DCIS_2,4,1,34
165993,7075.518,5306.3115,DCIS_1,4,1,34
165994,7041.9653,5342.0967,DCIS_1,4,1,34
165995,7011.8154,5341.2275,Myoepi_ACTA2+,4,4,37
165996,7082.9146,5343.791,Unlabeled,4,1,34
165997,7065.073,5342.1606,DCIS_1,4,1,34
165998,7021.568,5345.962,DCIS_1,4,1,34
165999,7006.443,5351.168,DCIS_1,4,4,37
166000,7040.028,5356.0527,DCIS_1,4,1,34
166001,7075.241,5353.8174,DCIS_1,4,1,34
166002,7026.8867,5358.765,DCIS_1,4,4,37
166003,7049.883,5351.7896,DCIS_2,4,1,34
166004,7004.7603,5366.4053,DCIS_1,4,4,37
166005,7068.991,5362.2715,DCIS_1,4,1,34
166006,7051.036,5365.3994,DCIS_1,4,1,34
166007,7068.341,5371.3867,DCIS_1,4,1,34
166008,7056.8096,5378.029,Unlabeled,4,1,34
166009,7077.8867,5380.065,DCIS_1,4,1,34
166010,7020.0156,5377.9727,DCIS_1,4,1,34
166011,7065.8125,5386.1855,DCIS_2,4,1,34
166012,7084.3916,5389.0425,DCIS_1,4,1,34
166013,7007.795,5387.12,DCIS_1,4,4,37
166014,7075.797,5393.1577,DCIS_1,4,1,34
166015,7011.1953,5399.256,DCIS_2,4,4,37
166016,7065.2456,5403.954,DCIS_2,4,1,34
166017,7054.8765,5407.236,DCIS_1,4,1,34
166018,7044.477,5407.9443,DCIS_2,4,1,34
166019,7034.675,5405.145,Myoepi_ACTA2+,4,1,34
166020,7066.5996,5415.933,DCIS_1,4,1,34
166021,7079.054,5416.6226,DCIS_1,4,1,34
166022,7004.217,5417.8853,Stromal,4,2,35
166023,7027.9004,5419.7744,DCIS_1,4,1,34
166024,7013.2266,5421.4707,Endothelial,4,2,35
166025,7051.4507,5425.2793,DCIS_2,4,1,34
166026,7074.916,5431.8115,DCIS_1,4,1,34
166027,7049.338,5435.201,DCIS_1,4,1,34
166028,7029.8945,5433.355,DCIS_1,4,4,37
166029,7000.2495,5430.203,Stromal,0,2,3
166030,7013.765,5432.4707,DCIS_1,4,4,37
166031,7006.1953,5439.0747,Myoepi_ACTA2+,0,4,5
166032,7091.252,5415.9595,Myoepi_KRT15+,4,1,34
166033,7089.4243,5340.7964,Myoepi_KRT15+,4,1,34
166034,7054.069,5446.1836,DCIS_1,4,1,34
166035,7031.332,5445.348,DCIS_1,4,4,37
166036,7059.339,5350.3276,DCIS_1,4,1,34
166037,7032.2876,5374.951,DCIS_1,4,1,34
166038,7039.285,5380.6523,DCIS_2,4,1,34
166039,7054.852,5384.821,DCIS_1,4,1,34
166040,7023.393,5388.143,DCIS_2,4,1,34
166041,7045.8003,5388.227,DCIS_2,4,1,34
166042,7029.487,5394.058,DCIS_1,4,1,34
166043,7052.791,5396.3384,DCIS_1,4,1,34
166044,7018.51,5394.683,DCIS_1,4,4,37
166045,7038.0024,5396.3335,DCIS_2,4,1,34
166046,7001.5967,5398.4727,DCIS_2,4,2,35
166047,7071.1343,5399.099,DCIS_2,4,1,34
166048,7081.0005,5404.0615,DCIS_1,4,1,34
166049,7017.4556,5404.7915,DCIS_1,4,1,34
166050,7026.187,5404.7246,Myoepi_ACTA2+,4,1,34
166051,7009.52,5407.8027,Myoepi_ACTA2+,4,2,35
166052,7001.8916,5408.2935,DCIS_1,4,2,35
166053,7034.6616,5412.0693,Macrophages_1,4,1,34
166054,7020.322,5412.5576,Macrophages_1,4,1,34
166055,7053.4985,5417.238,DCIS_1,4,1,34
166056,7042.0317,5423.206,DCIS_1,4,1,34
166057,7060.6763,5426.1343,DCIS_1,4,1,34
166058,6996.0605,5438.948,Stromal,0,4,5
166059,7063.725,5444.252,DCIS_2,4,1,34
166060,7020.215,5442.3364,Invasive_Tumor,4,4,37
166061,7088.405,5427.954,DCIS_2,4,1,34
166062,7085.388,5357.969,DCIS_1,4,1,34
166063,7088.2295,5439.7812,DCIS_1,4,1,34
166064,7087.3076,5367.6484,DCIS_1,4,1,34
166065,7088.6025,5399.247,DCIS_2,4,1,34
166066,7092.05,5405.609,Myoepi_KRT15+,4,1,34
166067,7094.7144,5396.0664,DCIS_1,4,1,34
166068,7094.012,5379.9834,DCIS_1,4,1,34
166069,7097.76,5365.87,DCIS_1,4,1,34
166070,7094.3066,5353.99,Myoepi_KRT15+,4,1,34
166071,7097.6753,5337.6064,DCIS_2,4,1,34
166072,7258.482,5109.1,DCIS_1,4,4,37
166073,7259.1377,5092.197,DCIS_1,4,1,34
166074,7261.384,5122.1187,DCIS_1,4,4,37
166075,7268.1904,5100.3574,DCIS_1,4,4,37
166076,7265.445,5160.262,DCIS_1,4,4,37
166077,7268.539,5138.824,Invasive_Tumor,4,1,34
166078,7271.276,5087.353,DCIS_1,4,1,34
166079,7272.0713,5107.4004,DCIS_1,4,4,37
166080,7273.192,5118.816,DCIS_1,4,4,37
166081,7277.206,5156.709,DCIS_1,4,4,37
166082,7278.9824,5129.894,DCIS_1,4,1,34
166083,7281.892,5101.186,DCIS_1,4,1,34
166084,7285.012,5146.521,DCIS_1,4,4,37
166085,7289.5435,5116.2163,DCIS_1,4,1,34
166086,7292.37,5108.1,DCIS_1,4,1,34
166087,7293.337,5124.777,DCIS_1,4,1,34
166088,7293.3247,5096.087,DCIS_1,4,1,34
166089,7296.576,5134.535,DCIS_1,4,1,34
166090,7295.3613,5155.246,DCIS_1,4,4,37
166091,7294.5117,5167.8022,DCIS_1,4,4,37
166092,7303.4624,5142.239,DCIS_1,4,4,37
166093,7304.833,5115.0425,DCIS_1,4,1,34
166094,7306.253,5166.5264,DCIS_1,4,4,37
166095,7310.1865,5123.357,DCIS_1,4,4,37
166096,7314.0996,5104.34,DCIS_1,4,1,34
166097,7313.5195,5150.012,DCIS_1,4,4,37
166098,7314.9697,5138.872,DCIS_1,4,4,37
166099,7314.8237,5161.332,DCIS_1,4,4,37
166100,7321.0166,5091.368,DCIS_1,4,1,34
166101,7320.3594,5122.77,DCIS_1,4,4,37
166102,7322.1533,5157.6367,DCIS_1,4,4,37
166103,7273.2075,5169.926,DCIS_1,4,4,37
166104,7316.3203,5174.2734,Myoepi_ACTA2+,4,4,37
166105,7301.017,5181.756,Myoepi_ACTA2+,4,4,37
166106,7287.8643,5179.696,DCIS_1,4,4,37
166107,7262.7163,5177.5757,DCIS_1,4,4,37
166108,7268.8696,5183.6875,DCIS_1,4,4,37
166109,7276.624,5182.295,Myoepi_ACTA2+,4,4,37
166110,7320.3887,5184.0273,DCIS_1,4,4,37
166111,7307.8955,5183.629,Myoepi_ACTA2+,4,4,37
166112,7280.2573,5192.228,Endothelial,4,4,37
166113,7296.1367,5190.974,Endothelial,4,4,37
166114,7313.512,5192.6553,Myoepi_ACTA2+,2,4,21
166115,7266.9365,5195.978,Stromal,4,4,37
166116,7292.349,5200.0205,Stromal,0,4,5
166117,7311.071,5201.308,Endothelial,2,4,21
166118,7281.432,5210.441,Stromal,0,4,5
166119,7269.2075,5214.9653,Stromal,0,4,5
166120,7305.048,5216.5947,Stromal,0,4,5
166121,7326.717,5198.162,DCIS_1,2,4,21
166122,7333.6865,5181.9746,DCIS_1,4,1,34
166123,7333.7607,5215.3857,Myoepi_ACTA2+,2,4,21
166124,7331.6885,5207.67,Myoepi_ACTA2+,2,4,21
166125,7113.703,5135.049,Endothelial,3,6,31
166126,7101.344,5131.4937,Endothelial,3,6,31
166127,7081.093,5136.122,Endothelial,3,6,31
166128,7129.535,5138.9385,Macrophages_1,3,6,31
166129,7056.69,5138.235,Myoepi_ACTA2+,4,6,39
166130,7091.4697,5139.6704,Endothelial,3,6,31
166131,7065.8516,5141.261,Macrophages_1,4,6,39
166132,7073.332,5143.1973,Myoepi_ACTA2+,4,6,39
166133,7146.725,5143.219,Stromal,3,4,29
166134,7090.7065,5147.426,Macrophages_1,3,4,29
166135,7101.6504,5148.03,Macrophages_1,3,4,29
166136,7048.5396,5145.415,DCIS_1,4,4,37
166137,7080.0566,5149.0674,Myoepi_ACTA2+,4,6,39
166138,7096.421,5153.661,Macrophages_1,0,4,5
166139,7120.8843,5149.3076,Endothelial,3,6,31
166140,7067.616,5152.4565,DCIS_1,4,4,37
166141,7150.1934,5154.0264,B_Cells,3,4,29
166142,7091.8223,5157.358,Stromal,0,4,5
166143,7055.4307,5152.297,DCIS_1,4,6,39
166144,7137.8774,5155.164,Endothelial,3,4,29
166145,7109.4,5156.4136,B_Cells,3,6,31
166146,7078.349,5159.937,DCIS_1,4,4,37
166147,7124.8496,5164.618,CD8+_T_Cells,3,6,31
166148,7151.1436,5163.309,Endothelial,3,4,29
166149,7060.354,5164.184,DCIS_1,4,4,37
166150,7113.0854,5170.334,Stromal,0,6,7
166151,7085.23,5165.723,Myoepi_ACTA2+,0,4,5
166152,7101.405,5167.9214,Stromal,0,4,5
166153,7092.1743,5169.279,Stromal,0,4,5
166154,7155.0933,5168.942,Endothelial,3,4,29
166155,7071.994,5173.2695,DCIS_1,4,4,37
166156,7079.224,5173.165,Myoepi_ACTA2+,4,4,37
166157,7048.718,5174.7466,DCIS_1,4,4,37
166158,7060.571,5174.5977,DCIS_1,4,4,37
166159,7134.6235,5174.035,Endothelial,3,5,30
166160,7146.5503,5176.0967,Endothelial,3,5,30
166161,7084.316,5178.3115,Stromal,0,4,5
166162,7155.2783,5185.148,Endothelial,3,4,29
166163,7102.247,5181.3936,Stromal,0,4,5
166164,7085.17,5185.261,Macrophages_1,4,4,37
166165,7137.6626,5131.838,Macrophages_1,3,4,29
166166,6860.5244,5112.9424,Stromal,0,3,4
166167,6876.197,5112.3286,Stromal,0,3,4
166168,6890.3706,5116.9307,CD4+_T_Cells,0,3,4
166169,6903.777,5122.9077,Endothelial,3,3,28
166170,6922.772,5089.3164,Stromal,0,3,4
166171,6965.8306,5102.417,Stromal,0,5,6
166172,6979.194,5118.6265,Unlabeled,0,5,6
166173,7001.362,5120.6895,Stromal,0,3,4
166174,7017.5635,5116.499,Stromal,0,3,4
166175,7026.366,5119.967,Macrophages_2,0,3,4
166176,7024.6,5103.765,Stromal,0,3,4
166177,7030.1475,5125.4062,Macrophages_2,0,3,4
166178,7035.416,5116.921,Macrophages_2,0,7,8
166179,7038.952,5101.173,Stromal,0,7,8
166180,7045.268,5129.3223,Stromal,0,7,8
166181,7046.0483,5095.556,Stromal,0,7,8
166182,7044.0005,5115.5933,Stromal,0,7,8
166183,7053.2144,5113.62,Stromal,0,6,7
166184,7058.9775,5102.5,Stromal,0,6,7
166185,7059.3315,5124.345,Stromal,0,6,7
166186,7072.1543,5126.7305,Endothelial,3,6,31
166187,7070.735,5095.588,Macrophages_1,0,7,8
166188,7073.665,5103.8315,B_Cells,0,6,7
166189,7077.4746,5110.0713,Stromal,0,6,7
166190,7086.7456,5118.5674,Endothelial,3,6,31
166191,7085.127,5099.8486,Stromal,0,4,5
166192,7087.339,5089.8164,Endothelial,0,4,5
166193,7093.1504,5095.2144,Endothelial,0,4,5
166194,7101.0063,5108.1343,Stromal,0,6,7
166195,7109.566,5096.0293,Myoepi_ACTA2+,0,4,5
166196,7119.618,5104.179,Endothelial,0,4,5
166197,7119.395,5109.273,Stromal,0,4,5
166198,7117.861,5116.8047,Stromal,0,4,5
166199,7121.6436,5127.383,Stromal,3,6,31
166200,6874.996,5274.3096,Stromal,0,3,4
166201,6881.9683,5308.3535,Stromal,0,3,4
166202,6888.418,5288.63,Stromal,0,3,4
166203,6912.089,5304.19,Stromal,0,3,4
166204,6911.064,5269.3784,Unlabeled,0,3,4
166205,6916.7935,5341.2246,Stromal,0,4,5
166206,6923.7153,5370.324,Stromal,0,1,2
166207,6926.634,5264.282,Stromal,0,3,4
166208,6928.4746,5296.5474,Endothelial,0,3,4
166209,6932.311,5317.266,Stromal,0,6,7
166210,6943.5605,5259.4624,Stromal,0,3,4
166211,6942.747,5276.706,Stromal,0,3,4
166212,6942.0205,5297.5137,IRF7+_DCs,0,3,4
166213,6944.5986,5287.9175,Stromal,0,3,4
166214,6940.4727,5334.1123,Stromal,0,4,5
166215,6940.162,5390.9297,Stromal,0,1,2
166216,6949.29,5402.266,Stromal,0,1,2
166217,6942.463,5354.5244,Myoepi_ACTA2+,2,4,21
166218,6946.333,5368.241,Myoepi_ACTA2+,2,1,18
166219,6954.8535,5359.87,Myoepi_ACTA2+,2,1,18
166220,6952.9395,5337.7246,Stromal,0,4,5
166221,6953.1533,5318.986,Stromal,0,2,3
166222,6951.3633,5348.8394,Myoepi_ACTA2+,2,4,21
166223,6960.743,5340.4443,Myoepi_ACTA2+,0,4,5
166224,6961.98,5314.766,Stromal,0,2,3
166225,6957.772,5300.1035,Stromal,0,2,3
166226,6961.2812,5330.8003,Stromal,0,4,5
166227,6960.937,5401.476,Stromal,0,1,2
166228,6958.2715,5268.373,Myoepi_ACTA2+,0,4,5
166229,6958.1953,5421.3237,Stromal,0,1,2
166230,6963.9487,5261.9414,Myoepi_ACTA2+,0,4,5
166231,6961.687,5371.861,DCIS_1,2,1,18
166232,6960.438,5284.954,DCIS_1,4,6,39
166233,6969.4097,5324.867,Macrophages_2,0,2,3
166234,6973.9,5333.469,Stromal,0,4,5
166235,6979.5884,5389.385,DCIS_2,4,1,34
166236,6972.392,5292.555,DCIS_1,4,2,35
166237,6979.7734,5328.2617,Stromal,0,2,3
166238,6987.1826,5266.887,DCIS_1,4,1,34
166239,6991.6934,5422.6284,Stromal,0,2,3
166240,6966.468,5354.697,Myoepi_ACTA2+,2,1,18
166241,6978.241,5320.9375,Endothelial,0,2,3
166242,6985.793,5306.8125,DCIS_2,4,1,34
166243,6994.675,5305.052,DCIS_1,4,1,34
166244,6977.342,5376.4595,DCIS_1,4,1,34
166245,6985.4585,5334.153,Stromal,0,4,5
166246,6969.6973,5343.502,Myoepi_ACTA2+,0,4,5
166247,6974.4277,5426.962,Macrophages_1,0,2,3
166248,6982.1523,5305.308,DCIS_1,4,2,35
166249,6983.4795,5313.5166,Myoepi_ACTA2+,0,2,3
166250,6968.5225,5392.437,Myoepi_ACTA2+,4,1,34
166251,6985.5405,5277.1406,DCIS_1,4,4,37
166252,6984.875,5349.757,DCIS_1,0,4,5
166253,6987.695,5254.7485,DCIS_1,4,1,34
166254,6988.8594,5321.497,Myoepi_ACTA2+,2,4,21
166255,6968.698,5255.5483,Macrophages_1,0,4,5
166256,6994.587,5348.9917,T_Cell_&_Tumor_Hybrid,4,4,37
166257,6992.8296,5381.1836,DCIS_1,4,1,34
166258,6985.4644,5362.861,DCIS_1,4,4,37
166259,6972.115,5299.8813,DCIS_2,4,2,35
166260,6975.91,5419.35,Unlabeled,0,2,3
166261,6972.8403,5385.8022,DCIS_1,4,1,34
166262,6973.3784,5307.537,Myoepi_ACTA2+,4,2,35
166263,6974.7686,5282.148,Myoepi_ACTA2+,4,4,37
166264,6978.265,5342.541,Stromal,0,4,5
166265,6987.425,5407.01,DCIS_1,4,2,35
166266,6991.869,5394.9746,DCIS_2,4,1,34
166267,6974.7964,5364.5444,DCIS_1,4,1,34
166268,6963.336,5382.8145,Myoepi_ACTA2+,4,1,34
166269,6986.21,5392.929,DCIS_2,4,1,34
166270,6976.325,5399.6484,DCIS_1,4,1,34
166271,6975.349,5409.247,Myoepi_ACTA2+,0,1,2
166272,6994.1836,5412.718,Myoepi_ACTA2+,4,2,35
166273,6967.5835,5438.183,Stromal,0,4,5
166274,6969.796,5272.463,Myoepi_ACTA2+,4,4,37
166275,6992.1855,5283.7036,DCIS_1,4,1,34
166276,6982.135,5286.7217,DCIS_1,4,4,37
166277,6987.5894,5293.843,DCIS_1,4,1,34
166278,6984.6045,5429.885,IRF7+_DCs,0,2,3
166279,6803.082,5294.546,Endothelial,0,6,7
166280,6801.9824,5320.9434,Endothelial,0,6,7
166281,6802.5527,5262.455,Stromal,0,6,7
166282,6802.5444,5272.639,Stromal,0,6,7
166283,6806.584,5283.987,Endothelial,0,6,7
166284,6807.111,5332.3516,Endothelial,0,6,7
166285,6799.356,5383.1445,Macrophages_2,0,6,7
166286,6807.5103,5314.7925,Endothelial,0,6,7
166287,6810.5254,5263.302,Stromal,0,6,7
166288,6809.753,5289.748,Perivascular-Like,0,6,7
166289,6807.7524,5278.742,Stromal,0,6,7
166290,6811.8955,5306.6504,Unlabeled,0,6,7
166291,6818.508,5299.707,Stromal,0,6,7
166292,6821.7812,5308.399,Stromal,0,6,7
166293,6810.8726,5393.484,Stromal,0,7,8
166294,6814.179,5319.9707,Perivascular-Like,0,6,7
166295,6816.2183,5274.6294,Stromal,0,6,7
166296,6814.7974,5328.01,Perivascular-Like,0,6,7
166297,6816.2734,5384.76,Stromal,0,6,7
166298,6809.5166,5405.604,Stromal,0,7,8
166299,6817.016,5396.345,Stromal,0,7,8
166300,6823.3276,5288.8267,Stromal,0,6,7
166301,6820.058,5329.3433,Stromal,0,6,7
166302,6825.3823,5317.781,Stromal,0,6,7
166303,6821.1543,5417.3594,Stromal,0,6,7
166304,6819.669,5361.7314,Endothelial,0,6,7
166305,6819.8594,5334.8296,Stromal,0,6,7
166306,6820.7847,5408.982,Perivascular-Like,0,7,8
166307,6826.693,5405.9443,Perivascular-Like,0,7,8
166308,6823.5483,5384.6978,Endothelial,0,6,7
166309,6828.3735,5266.9272,Stromal,0,6,7
166310,6827.2456,5355.863,Stromal,0,6,7
166311,6829.866,5328.2256,Stromal,0,6,7
166312,6826.165,5392.8335,Endothelial,0,6,7
166313,6828.734,5362.8003,Perivascular-Like,0,6,7
166314,6827.896,5398.893,Perivascular-Like,0,6,7
166315,6830.4116,5369.8125,Unlabeled,0,6,7
166316,6832.055,5392.9663,Perivascular-Like,0,6,7
166317,6832.896,5433.87,Endothelial,0,6,7
166318,6831.622,5411.1284,Stromal,0,6,7
166319,6842.446,5363.4033,Stromal,0,6,7
166320,6835.1763,5403.0713,Stromal,0,6,7
166321,6793.499,5328.9004,Perivascular-Like,0,6,7
166322,6844.4556,5392.367,Macrophages_2,0,6,7
166323,6843.492,5413.483,Stromal,0,6,7
166324,6848.264,5403.459,Stromal,0,6,7
166325,6814.6304,5342.868,Endothelial,0,6,7
166326,6803.5254,5347.329,Endothelial,0,6,7
166327,6821.8643,5338.765,Perivascular-Like,0,6,7
166328,6835.5806,5334.887,Stromal,0,6,7
166329,6822.356,5344.48,Stromal,0,6,7
166330,6839.0264,5344.8286,Stromal,0,6,7
166331,6824.0044,5350.22,Stromal,0,6,7
166332,6807.3364,5365.1743,Stromal,0,6,7
166333,6812.1724,5372.303,Perivascular-Like,0,6,7
166334,6814.965,5377.0815,Stromal,0,6,7
166335,6831.528,5377.3447,Perivascular-Like,0,6,7
166336,6827.6724,5381.5913,Endothelial,0,6,7
166337,6841.959,5382.7925,Stromal,0,6,7
166338,6811.9136,5424.6255,Stromal,0,7,8
166339,6841.845,5422.936,Endothelial,0,6,7
166340,6843.6074,5431.544,Endothelial,0,6,7
166341,6818.7197,5440.2617,Stromal,0,6,7
166342,6793.8086,5339.324,Stromal,0,6,7
166343,6793.441,5266.877,Endothelial,0,6,7
166344,6795.2476,5277.475,Endothelial,0,6,7
166345,6796.279,5301.9067,Perivascular-Like,3,6,31
166346,6793.2866,5310.8066,Unlabeled,3,6,31
166347,6794.099,5293.191,Perivascular-Like,0,6,7
166348,6793.577,5288.6177,Endothelial,0,6,7
166349,6795.1484,5296.8047,Unlabeled,3,6,31
166350,6794.614,5320.928,Macrophages_2,3,6,31
166351,6844.9487,5448.134,Stromal,0,6,7
166352,6829.4644,5446.4277,Endothelial,0,6,7
166353,6844.954,5116.1133,Stromal,0,6,7
166354,6820.4336,5121.9336,Invasive_Tumor,0,6,7
166355,6834.01,5128.9717,Invasive_Tumor,0,6,7
166356,6844.671,5133.722,Invasive_Tumor,0,6,7
166357,6842.712,5148.487,Endothelial,0,6,7
166358,6823.6304,5156.4053,Endothelial,3,6,31
166359,6821.11,5179.9883,Endothelial,3,6,31
166360,6843.996,5187.7397,Stromal,0,6,7
166361,6815.162,5196.4814,Stromal,0,6,7
166362,6856.3315,5170.2456,Stromal,0,6,7
166363,6857.5835,5143.6885,Stromal,0,6,7
166364,6865.939,5156.5464,Stromal,0,6,7
166365,6868.333,5133.886,Stromal,0,6,7
166366,6872.236,5227.9746,Stromal,0,3,4
166367,6876.264,5150.8438,Stromal,0,6,7
166368,6883.784,5135.6743,Endothelial,0,6,7
166369,6903.322,5145.018,B_Cells,0,6,7
166370,6927.3794,5234.258,Stromal,0,3,4
166371,6929.3843,5163.63,Stromal,0,4,5
166372,6940.4326,5172.8413,Unlabeled,0,4,5
166373,6938.2114,5193.5845,Stromal,0,4,5
166374,6944.449,5231.9585,Stromal,0,4,5
166375,6950.352,5244.1323,Stromal,0,4,5
166376,6950.723,5223.4365,Stromal,0,4,5
166377,6950.311,5210.8784,Stromal,0,4,5
166378,6956.795,5196.581,Macrophages_1,0,4,5
166379,6953.9355,5179.521,Endothelial,0,4,5
166380,6960.344,5184.8994,Endothelial,0,4,5
166381,6958.6177,5169.539,Endothelial,0,4,5
166382,6965.3716,5207.403,Stromal,0,4,5
166383,6967.7505,5186.031,Stromal,0,4,5
166384,6961.071,5160.186,Stromal,0,4,5
166385,6965.7524,5232.5317,Stromal,0,4,5
166386,6971.0757,5168.7544,Unlabeled,0,4,5
166387,6973.4297,5217.285,Stromal,0,4,5
166388,6975.149,5229.3296,Macrophages_2,0,4,5
166389,6970.0073,5148.785,Stromal,0,4,5
166390,6975.311,5246.249,Stromal,0,4,5
166391,6979.1045,5160.655,CD4+_T_Cells,0,4,5
166392,6979.341,5238.1265,Stromal,0,4,5
166393,6978.001,5170.139,Stromal,0,4,5
166394,6980.8184,5223.98,Stromal,0,4,5
166395,6979.0527,5208.166,DCIS_1,0,4,5
166396,6976.903,5201.7344,Myoepi_ACTA2+,0,4,5
166397,6983.874,5228.9634,Stromal,0,4,5
166398,6978.7617,5187.998,DCIS_1,4,4,37
166399,6986.178,5211.8433,Unlabeled,4,4,37
166400,6984.185,5147.488,CD8+_T_Cells,0,4,5
166401,6990.263,5156.007,Stromal,0,4,5
166402,6987.2505,5169.193,Myoepi_ACTA2+,4,4,37
166403,6987.7734,5220.3667,Stromal,4,4,37
166404,6988.3457,5233.755,Myoepi_ACTA2+,4,1,34
166405,6991.3647,5145.1157,Stromal,0,4,5
166406,6989.8403,5200.181,DCIS_1,4,4,37
166407,6990.2334,5136.4062,Macrophages_1,0,4,5
166408,6992.5107,5244.3833,DCIS_1,4,1,34
166409,6995.0757,5189.681,DCIS_1,4,4,37
166410,6993.335,5177.0645,DCIS_1,4,4,37
166411,6996.976,5224.463,Myoepi_ACTA2+,4,1,34
166412,6998.307,5214.1606,DCIS_1,4,4,37
166413,6999.9004,5232.3843,DCIS_1,4,1,34
166414,7004.3306,5165.1025,Myoepi_ACTA2+,4,4,37
166415,7002.386,5144.547,Stromal,0,3,4
166416,7005.2534,5153.567,Macrophages_1,0,4,5
166417,7003.401,5200.0073,DCIS_1,4,4,37
166418,7005.099,5245.391,DCIS_1,4,1,34
166419,7005.9663,5179.855,DCIS_1,4,4,37
166420,7010.1426,5221.1895,Myoepi_ACTA2+,4,1,34
166421,6771.1235,5092.0186,Stromal,3,6,31
166422,6724.347,5094.2935,Stromal,0,6,7
166423,6784.6587,5097.1675,Endothelial,3,6,31
166424,6767.368,5095.719,Endothelial,3,6,31
166425,6754.458,5102.248,Macrophages_2,0,6,7
166426,6771.0234,5099.668,Perivascular-Like,3,6,31
166427,6766.3657,5104.1646,Perivascular-Like,0,6,7
166428,6754.927,5109.043,Stromal,0,6,7
166429,6768.091,5108.6772,Endothelial,0,6,7
166430,6796.1973,5104.426,Stromal,0,6,7
166431,6786.363,5113.74,Macrophages_2,0,6,7
166432,6680.7354,5112.5386,Stromal,0,3,4
166433,6763.344,5114.359,Stromal,0,6,7
166434,6797.38,5114.334,Stromal,0,6,7
166435,6775.9185,5114.2134,Endothelial,0,6,7
166436,6781.4917,5116.0625,Stromal,0,6,7
166437,6774.589,5124.6626,Endothelial,0,6,7
166438,6730.4766,5114.664,Macrophages_2,0,6,7
166439,6803.536,5126.4487,Stromal,0,6,7
166440,6764.718,5122.4077,Stromal,0,6,7
166441,6757.0024,5125.687,Stromal,0,6,7
166442,6747.773,5123.6987,Stromal,0,6,7
166443,6723.09,5131.996,Stromal,0,6,7
166444,6735.2007,5128.8555,Stromal,0,6,7
166445,6783.1143,5125.5254,Stromal,0,6,7
166446,6790.6343,5129.162,Stromal,0,6,7
166447,6711.4844,5125.698,Stromal,0,6,7
166448,6762.405,5131.8765,Stromal,0,6,7
166449,6771.78,5135.9487,Endothelial,0,6,7
166450,6795.4785,5148.4365,Stromal,0,6,7
166451,6783.624,5138.0464,Perivascular-Like,0,6,7
166452,6779.865,5143.5225,Endothelial,0,6,7
166453,6650.1064,5142.282,Unlabeled,7,3,60
166454,6759.644,5145.8433,Endothelial,0,6,7
