ligand	receptor	nichenet_v2	cellchat_v2	liana_consensus
GDF5	ACVR2A_BMPR1B	False	False	True
GDF5	ACVR2B	True	False	False
GDF5	ACVR2B,BMPR1A	False	True	False
GDF5	ACVR2B_BMPR1A	False	False	True
GDF5	ACVR2B_BMPR1B	False	False	True
GDF5	BMPR1A	True	False	False
GDF5	BMPR1A_BMPR2	False	False	True
GDF5	BMPR1B	True	False	False
GDF5	BMPR1B,ACVR2A	False	True	False
GDF5	BMPR1B,ACVR2B	False	True	False
GDF5	BMPR1B,BMPR2	False	True	False
GDF5	BMPR1B_BMPR2	False	False	True
GDF5	BMPR2	True	False	False
GDF5	BMPR2,BMPR1A	False	True	False
GDF5	ROR2	True	False	True
GDF6	ACVR2A	True	False	False
GDF6	ACVR2A,BMPR1A	False	True	False
GDF6	ACVR2A_BMPR1A	False	False	True
GDF6	ACVR2A_BMPR1B	False	False	True
GDF6	ACVR2B	True	False	False
GDF6	ACVR2B,BMPR1A	False	True	False
GDF6	ACVR2B_BMPR1A	False	False	True
GDF6	ACVR2B_BMPR1B	False	False	True
GDF6	BMPR1A	True	False	False
GDF6	BMPR1A_BMPR2	False	False	True
GDF6	BMPR1B	True	False	False
GDF6	BMPR1B,ACVR2A	False	True	False
GDF6	BMPR1B,ACVR2B	False	True	False
GDF6	BMPR1B,BMPR2	False	True	False
GDF6	BMPR1B_BMPR2	False	False	True
GDF6	BMPR2	True	False	False
GDF6	BMPR2,BMPR1A	False	True	False
GDF7	ACVR2A	True	False	False
GDF7	ACVR2A,BMPR1A	False	True	False
GDF7	ACVR2A_BMPR1A	False	False	True
GDF7	ACVR2A_BMPR1B	False	False	True
GDF7	ACVR2B	True	False	False
GDF7	ACVR2B,BMPR1A	False	True	False
GDF7	ACVR2B_BMPR1A	False	False	True
GDF7	ACVR2B_BMPR1B	False	False	True
GDF7	BMPR1A	True	False	False
GDF7	BMPR1A_BMPR2	False	False	True
GDF7	BMPR1B	True	False	False
GDF7	BMPR1B,ACVR2A	False	True	False
GDF7	BMPR1B,ACVR2B	False	True	False
GDF7	BMPR1B,BMPR2	False	True	False
GDF7	BMPR1B_BMPR2	False	False	True
GDF7	BMPR2	True	False	False
GDF7	BMPR2,BMPR1A	False	True	False
GDF9	ACVR1B	True	False	False
GDF9	ACVR1B_BMPR2	False	False	True
GDF9	ACVR2A	True	False	True
